Dates,Scores,Reviews
Oct 4 2012,positive,slower paced but as a result more emotionally satisfying and dramatically rewarding
Oct 3 2012,positive,while not as amazing as the first one the lord of the rings the two towers has well balanced spectacular action with great emotional storytelling and the acting is as good as ever the story is getting more intense now and the battle was as fierce as ever i guess the only thing i disliked is that the story ends where it starts with samwise and frodo alone with gollum now but it doesent even really matter cause thats key to the story and itll be interesting to see what they do from here spectacular and full of great special effects costume and makeup to ensure that the sorcery atmosphere has been set up really well
Oct 3 2012,positive,though it is at the very most only similar to the book this movie dared to stray from the path written by jrr tolkien and benefited greatly from it  great movie
Oct 2 2012,positive,same as here been pretty good busy movie ppl has cool
Oct 1 2012,positive,the best of the trilogy imo
Sep 30 2012,positive,not better than the other two but it is really good
Sep 28 2012,positive,an epic on all proportions it doesnt get much better than this action romance and stroy combine a must see movie
Sep 27 2012,positive,divides its time between amazing special effects and heartfelt and emotional storytelling to incredible effect
Sep 27 2012,positive,too good for wordsexpect these ones 
Sep 26 2012,positive,great movie amazingly well done trilogy
Sep 25 2012,positive,we tread slightly less interesting ground once we enter rohan but the film overall is still as wildly ambitious and epic as the first installment
Sep 25 2012,positive,another of my favorites
Sep 24 2012,positive,absolutely fantastic one of the best movies ever and has one of the best battle sequences ever definitely my favourite of the lord of the rings trilogy
Sep 23 2012,positive,the second masterpiece of the best trilogy of all time
Sep 23 2012,positive,although i have seen all of the lord of the rings films before i had never read the books and so recently i decided to read them i then thought it might be fun to watch each film as i complete each part of the story and so having finished âthe two towersâtmâ and read the first eighty or so pages or so of âthe return of the kingâtm we come to the second of peter jacksonâtms films for the record i have to say that i watched the extended version available on dvd and blu ray    note there may be spoilers in here if you havenâtmt seen the âfellowship of the ringâtm please skip this paragraph    with the fellowship broken at the end of the first film we follow the fortunes of the remaining adventurers frodo and sam are to make their own way to mordor but not without a little help from an unexpected quarter gollum has been following them and now he finds himself aiding them on their quest but can he be trusted sam certainly thinks not meanwhile aragorn legolas and gimli are on the trail of merry and pippin who had been taken by a band of orcs towards isengard the stronghold of the wizard saruman a follower of sauron the orcs had been attacked by a band of horsemen from rohan but the hobbits escaped into the forest here they meet an ent called treebeard and he takes them to a gathering of all the ents in the wood following them the other three are surprised to be met by gandalf who they thought had perished in the mines of moria from here on it begins to get a little complicated but needless say there are battles to be won as the war for middle earth hots up    peter jackson and his team did not disappoint again another epic film with tremendous scope i also have to mention again the original music by howard shore another great score with some really great themes as far as performances go well everybody did a great job but those that stood out for me were elijah wood as frodo ian mckellen as gandalf sean astin as samwise âsamâtm gamgee viggo mortensen as aragorn and bernard hill as theodin king of rohan also worthy of note were billy boyd as pippin dominic monaghan as merry orlando bloom as legolas john rhysdavies as gimlivoice of treebeard liv tyler as arwen miranda otto as eowyn david wenham as faramir  christopher lee as saruman karl urban as eomer and not forgetting andy serkis as gollumsmeagol    having recently read the book i did find that this departed from jrrtolkienâtms original to a much larger extent than the first instalment âthe fellowship of the ringâtm much more is put into establishing background and motive than in the text and to a large extent it works pretty well it does however distract from the task at hand in places and i did find it a little heavy going here and there i canâtmt on the other hand fault the production it is all brilliantly brought together and it looks fantastic the battle scenes are immense and to be admired itâtms certainly one despite a couple of misgivings i still rate very highly    steelmonsterâtms verdict highly recommended    my score 9110
Sep 22 2012,positive,it was a good story and it picks up right where the last one ends its long but still very good
Sep 22 2012,positive,enjoyed it even more the second time watching it
Sep 22 2012,positive,i stil like the last movie best it is my all time favorite of the three but this is one i also really liked before the third came out it has alot of funny parts in it with gimili and legolas those are the best partswell and the march of the ents but i still really like it
Sep 21 2012,positive,following the beautiful beginning to the trilogy peter jackson delivers a darker and a more badass sequel
Sep 20 2012,positive,wellthe balrog sequence was cool
Sep 20 2012,positive,the two towers builds on the story of its predecessor and follows in its footsteps with the same elements that made the first one great with the addition of gollum and the masterfully constructed battle scenes it becomes even more enjoyable and compelling
Sep 19 2012,positive,the battle for helms deep remains one of the great fantasy battles ever seen on screen
Sep 19 2012,positive,i guess i was wrong the two towers is as great as the fist one
Sep 18 2012,positive,you need to watch the first and last film of this trilogy before and after watching this one if you know how to create a 3hour  plus taht starts and end at the middle of the entire story but doing it with poise which this film did then you are a good director kudos to peter jackson
Sep 17 2012,positive,excellent 2nd installment of the seriesnot as good as the 1st and 3rd but fantastic all the same amazing special effects def a must see but obviously watch the fellowship of the ring first
Sep 16 2012,positive,of course you have to see this the best battles of the trilogy and treebeard
Sep 16 2012,positive,watch this movie over and overlol
Sep 16 2012,positive,the middle chapter of any 3 part story is usually the hardest to execute you have no beginning and no end its done as well as you could imagine in this film
Sep 15 2012,positive,my favorite rings movie lots of action great story linejust epic
Sep 13 2012,positive,the second episode of which is arguably the best film trilogy ever made epica continues reigning over middle earth as the heroes go further on the journey the climax now approaches and we can just be thrilled and fascinated while we wait for a conclusion
Sep 13 2012,positive,just when i thought it was impossible to even play in the same standard as the prequel this movie became the best thing in my 2002
Sep 13 2012,positive,surprisingly this sequel is better than the first due to excellent new characters and superb battles and action along with an enjoyable story and a good script
Sep 13 2012,positive,as was hinted in the previous film jackson has taken his own direction with tolkiens fantasy he has made the fate of the character aragorn the primary focus of the movie rather than frodos quest and there is certainly no whimsy in this film as was still faintly present in the last the two towers has lost some of the darker depth of the last film on the other hand a bit more psychological depth has been introduced via the character gollum but has further embraced its epic feel also the two towers contained quite possibly the greatest mass battle scene ever filmed
Sep 12 2012,positive,the lord rules  still trying to have a lord of the rings day sit down watch them all in one day
Sep 12 2012,positive,it is a lesser sequel of course as most part 2s are out of trilogies but this movie still does not disappoint with some fantastic special effects and storylines this is a miraculous acheivement
Sep 12 2012,positive,one of the best movies i have ever seen  on the weekends sometimes my husband and i will watch the whole trilogy straight through
Sep 11 2012,positive,great fun to watch with great story and atmospher
Sep 10 2012,positive,it was good but once again as is common did not beat the first
Sep 10 2012,positive,admirable direction and performances with the great use of cgi make it one of my favourites
Sep 9 2012,positive,undoubtedly the best of the three beautiful touching tragic and visually spectacular the lord of the rings the two towers is a masterpiece of the genre and cinema in general
Sep 8 2012,positive,anything that can make orlando bloom look good in a blonde wig is alright with me
Sep 7 2012,negative,even the trees walked in that movie
Sep 7 2012,positive,i want to give it five stars but i am going to reserve it for return of the king amazing movie first half starts slow but the battle of rohan is amazing and the march of treants isnt too shabby
Sep 7 2012,positive,after the slightly disappointing ending to the fellowship of the ring  it felt less like an ending and more like an arbitrary decision to cut the film off  the two towers continues the lord of the rings story and brings along with it the same sort of problem its the middle film in a threepart series and as a result it has no real beginning or ending part nor does it conclude the vast majority of the arcs that it begins to establish it leaves you feeling disappointed not because its bad but because it feels like its leading up to something that youll dont get to see not yet at least    there are three distinct plots this time around the most important is the one involving frodo and sam elijah wood and sean astin the hobbits tasked with carrying the one ring to mordor in order to destroy is they manage to convince gollum motion captured and voice work done by andy serkis the creature who was consumed by the ring for 500 years and who yearns for it every day to act as their guide to lead them into the depths and spend the entirety of the film walking by mountains and through bogs    the second story involves two other hobbits merry dominic monaghan and pippin billy boyd who begin the film under orc control but manage to escape early on they head into a forest and spend pretty much the rest of the film hanging out with the ents a group of walking talking trees the hobbits were initially being traced by the three other members of the fellowship aragorn viggo mortensen legolas orlando bloom and gimli john rhysdavies but they end up going on a far different path    they wind up heading to rohan a region ruled by men in order to aid them in their fight against the orc armies they meet up with théoden bernard hill rohans king and eventually team up with him which will eventually lead to a climactic seemingly hourlong battle involving men elves and orcs which concludes our film that battle is most certainly the films highlight as before that mots of it consists of dialogue and people riding on horseback from one gorgeous location to another    its all setup with only minimal payout most of the character and story arcs dont conclude in this film leaving us wanting more this is a problem with the book as well but its unfortunate that it happens here we bide our time for far too long as the ring has to progress a certain distance before we can actually do anything of importance most of what happens here is leading up to the next film or to the battle of helms deep that hourlong war scene i mentioned earlier    speaking of our climactic battle its very exciting and is definitely worth the long time it takes to get to it if you wanted to see a huge battle involving thousands of orcs and hundreds of humans this is the one you need to watch the death toll is large the action is fresh and exciting and theres enough humor injected into it to make it not as depraved as seeing hundreds of people die could be each of the characters involved gets a chance to shine and its the most exciting thing to happen in the series thus far    a few new characters are introduced this time around the first of which ive already mentioned théoden is here for about half the film beginning our story under sarumans christopher lee control éomer karl urban théodens nephew and éowyn miranda otto his niece play fairly large roles as well theres also faramir david wenham who shows up in the latter portion in frodos storyline only faramirs story reaches a point where i was happy with it    what we learn in the two towers is that the film is no longer about a hobbits quest to take the ring to mordor instead its about turning aragorn into an action star i know that its more about him finally accepting his destiny as isildurs heir and more or less becoming who he should have been in the first place but this film barely touches on that he becomes the star gets the most exciting setpieces and is basically there just to kick all kinds of tail the hobbits are all more secondary characters and their stories lack the energy of aragorns this time around at least    the film still looks great and despite all the meandering is constantly entertaining the worlds fate is at stake and while each action might not directly impact it you watch to see what will eventually matter these are all rich characters that are wellacted so if you get to see a lot of them there isnt much of a problem i would have preferred a bit more action but considering thats not what the book was like im not going to complain much    the lord of the rings the two towers is still a very enjoyable film although its not as good as its predecessor in large part because it feels like it doesnt go anywhere it begins in the middle and ends in the middle with a lot of talk that leads to nothing the helms deep battle is magnificent and ill watch these characters for hours on end but i would have liked for a bit more to happen it does make you want to see the third film right away though
Sep 5 2012,positive,this was my favorite movie of the three it was upbeat and past paced but also gave great depth to all the characters that allowed the third movie to have such a power impact on the viewers
Sep 5 2012,positive,the road goes ever on and on
Sep 4 2012,positive,plot 55  tripolar drawnout progresses smoothly and never becomes boring    characters 55  endearing developed    acting 45  very appropriate    visuals 55  spacial breathtaking    music 55  masterfully fitted
Sep 4 2012,positive,it worth a bag fresh shining field of tomatoes
Sep 3 2012,positive,my personal favourite of the three films i love the ents and rohan my recommendation however is to be sure to watch the film in the extended version i think it makes a difference on how good it is based on what they had cut out with the extended it adds a lot especially scenes with the ents
Sep 3 2012,positive,always played at dinner time when the kids were over for the weekends big battle scenes
Sep 2 2012,positive,the best movie ever
Sep 2 2012,positive,the two towers carries over much of what made the first film fantastica sense of grand epic scale however the plot can be muddling to the uninitiated and is far less accessible to those unacquainted with the source material than its predecessor
Sep 1 2012,positive,really awesome but the ending was weak
Aug 31 2012,positive,the lord of the rings is my favorite movie it shows how different racists can all come as one and how no matter how small you are you can change the chores of the future this is prob my favorite out of the 3 mostly because shadowfex oh my if had a horse like that id be soo happy
Aug 31 2012,positive,one of the best sequels ever made you dont see many good sequels in the movie business
Aug 31 2012,negative,tom watches this movie way too much im sick of it
Aug 30 2012,positive,greatest english folkloric tale with one of the greatest directors alive nuph said
Aug 30 2012,positive,the action was a lot better than the first the plot didnt fulfil the purpose of destroying the ring  perhaps i need to watch number 3
Aug 29 2012,positive,part two of the best trilogy ever
Aug 29 2012,positive,the best scenes of the trilogy with the best action as well as character development and story purely put together and perfected
Aug 28 2012,positive,the two towers then is the greatest blockbuster ever made without either a beginning or an end a feisty beast with a hollow ring in its bones
Aug 28 2012,positive,the better of the three extended editions featuring a fantastic origin scene including boromirs preone ring phase that explores many characters at once boromir from fotr faramir from tt and denethor featured in rotk there are very few moments in the film where you would question its intentions
Aug 28 2012,positive,peter jackson is a genius in all of the movies of this trilogy and im expecting big things from the hobbit this chapter of the trilogy is my favorite because it balanced story telling with orc killing and did both very very well
Aug 28 2012,positive,i used to think this one was the best of the trilogy but after watching all three together i find this movie quite different its still a great movie and i watched the 4 hour directors cut but it doesnt hold together as well as fellowship after several watches and i am nitpicking here but i feel sauron  saruman arent really taken advantage of and we lose the mind of the evil force that is coming up against the people of rohan instead we are just left with the masses of the enemy but no real emotional tie to the conflict just cool action scenes and amazing cinematography and of course i cant forget the costumes  make up seriously amazing work on these movies the lord of the rings is what epic is all about
Aug 28 2012,positive,fantasticthrilling great movie
Aug 27 2012,positive,another masterpiece great acting good action sequences makes this a contender for best picture
Aug 27 2012,positive,the amazing adventure continues and is enjoyable every minute
Aug 26 2012,positive,the journey continues in part 2 of jacksons masterpiece
Aug 26 2012,positive,quite different from the book in a number of scenes but jackson has turned it into a wonderful movie
Aug 26 2012,positive,probably the worst of the 3 but still amazing
Aug 26 2012,positive,best one out of the trilogy stunning in all of its aspects
Aug 26 2012,positive,usually the first movie is the best the second one is ok and the third or sucks nut i loved every single one i dont know if the second of third one is my favorite
Aug 26 2012,positive,it has a great story but its very complicated and any viewers that didnt read the book will get confused by the amount of characters and locations they need to remember for it to all make sense the effects and acting is great but there isnt much emotion and real attachment to any of the characters this one does have much better direction during the action but jackson still feels the need to get incredibly close to peoples faces when the action has stopped also none of the characters are particularly likable and make very frustratingly dumb decisions but it has some much needed action scenes also there are a few plot holes  many of the simplest questions arent answered
Aug 26 2012,positive,all of these are good
Aug 25 2012,positive,worse than the first film pretty boring but the ending was great
Aug 25 2012,positive,perfect middle chapter
Aug 25 2012,positive,awesome movie love it so much
Aug 25 2012,positive,better than the first film in the sense of violence and pace of the entire story
Aug 24 2012,positive,very solid film and defiantly better then the first one
Aug 24 2012,positive,the lord of the rings the two towers is my favorite movie out of the trilogy
Aug 24 2012,positive,pretty much everything the first movie has to offer and more including andy serkis doing an excellent job as gollum  jackson really nailed the details in this movie
Aug 23 2012,positive,great movie loved it just as much as the previous
Aug 23 2012,positive,awesome the battle of helms deep is epic
Aug 23 2012,positive,it was going to be tough to create a sequel that was on par with the fellowship but peter jackson stepped up to the plate and hit a home run he created a sequel that many can agree is the best of the trilogy the two towers certainly has its moments and its adaptive story certainly lives up to expectations
Aug 23 2012,positive,my personal favorite of the series
Aug 22 2012,positive,long but worth the time
Aug 22 2012,positive,great special effects and a great battle sequence
Aug 22 2012,positive,excellent movierecommend watching the extended one
Aug 21 2012,positive,my favourite of the three  plus how awesome did they make legolas  what i love about this film is that so many things go on in the background you almost forget to watch the people in focus
Aug 21 2012,positive,more great story and more great action
Aug 21 2012,negative,after a strong if somewhat wobbly first film the lord of the rings trilogy goes significantly downhill with its inferior sequel  the two towers has all the strengths and flaws of the first though the strengths have diminished slightly and the flaws have an even bigger presence    the two towers is a continuation of the original film in which a young hobbit named frodo baggins as well as some friends attempt to destroy a mystical ring though dark forces oppose them    at the end of the first film the main characters are split up which unfortunately makes the film extremely complicated  various plot lines are juggled and if the audience doesnt keep track of them all things can get extremely confusing    one plot line involving frodo and sam attempting to destroy the ring on their own meet the gollum  the gollum is truly the most interesting character in the lord of the rings trilogy  his conflicted nature splits him into two personalities one who wants the ring and will kill to get it the other that truly cares about frodo and sam      the most uninteresting plot line involves pippin and merry being taken by walking trees and forced to donothing  we scarcely ever see the duo and when we do its often dull  the primary source of comic relief in the first film is gone making the two towers especially hard to watch    theres less action and more talking  the length has actually been increased by a quarter hour which makes the film even more tedious than the original  even the dramatic battle at the end of epic scale is little compensation as it doesnt feel very exciting    at times it feels like the two towers is repeating itself over and over again  you can count on the fact that every hour or so someone almost dies only to be saved an arrow to the offenders head  its the primary source of escape in this film    the acting at the minimum has not been hurt  elijah wood ian mckellen and the rest of the cast are as strong as ever  christopher lees role however is significantly smaller which is unfortunate    special effects also have not been affected in a negative way and they are just as grand and marvelous as ever    the score by howard shore feels a bit weaker than that of the original  the main theme is used less frequently and the usage of lighter pieces are almost completely gone due to the films darker nature  its still a good score but its weaker than its predecessors    dull to the point of hair pulling the two towers fails to entertain  even with the addition of gollum the two towers is boring beyond belief and the action scenes are minimal  with little to excite viewers its a marvel that this tedious sequel actually has a positive reputation
Aug 21 2012,negative,after a strong if somewhat wobbly first film the lord of the rings trilogy goes significantly downhill with its inferior sequel  the two towers has all the strengths and flaws of the first though the strengths have diminished slightly and the flaws have an even bigger presence    the two towers is a continuation of the original film in which a young hobbit named frodo baggins as well as some friends attempt to destroy a mystical ring though dark forces oppose them    at the end of the first film the main characters are split up which unfortunately makes the film extremely complicated  various plot lines are juggled and if the audience doesnt keep track of them all things can get extremely confusing    one plot line involving frodo and sam attempting to destroy the ring on their own meet the gollum  the gollum is truly the most interesting character in the lord of the rings trilogy  his conflicted nature splits him into two personalities one who wants the ring and will kill to get it the other that truly cares about frodo and sam      the most uninteresting plot line involves pippin and merry being taken by walking trees and forced to donothing  we scarcely ever see the duo and when we do its often dull  the primary source of comic relief in the first film is gone making the two towers especially hard to watch    theres less action and more talking  the length has actually been increased by a quarter hour which makes the film even more tedious than the original  even the dramatic battle at the end of epic scale is little compensation as it doesnt feel very exciting    at times it feels like the two towers is repeating itself over and over again  you can count on the fact that every hour or so someone almost dies only to be saved an arrow to the offenders head  its the primary source of escape in this film    the acting at the minimum has not been hurt  elijah wood ian mckellen and the rest of the cast are as strong as ever  christopher lees role however is significantly smaller which is unfortunate    special effects also have not been affected in a negative way and they are just as grand and marvelous as ever    the score by howard shore feels a bit weaker than that of the original  the main theme is used less frequently and the usage of lighter pieces are almost completely gone due to the films darker nature  its still a good score but its weaker than its predecessors    dull to the point of hair pulling the two towers fails to entertain  even with the addition of gollum the two towers is boring beyond belief and the action scenes are minimal  with little to excite viewers its a marvel that this tedious sequel actually has a positive reputation
Aug 21 2012,positive,a stunning achievement powered by spectacular imagery and massive scale and only slightly short of its predecessor in terms of storytelling and emotional depth
Aug 21 2012,neutral,was a good middle movie just the only thing i didnt like was that it was just a middle movie so wasnt really a purpose but to get to the end
Aug 21 2012,positive,i have seen all lor moviesai absolutely love them all
Aug 21 2012,positive,it seems slow however it still amazes me great storytelling
Aug 20 2012,positive,its better than the first one for sure the action is much better still a lot of battles but it seems to amble around less i dont really care for them that much but i admire this one
Aug 20 2012,positive,just as good as the first    b
Aug 20 2012,positive,this was an awesome trilogy
Aug 20 2012,positive,the second chapter of the epic tale of lord of the rings is just as incredible as the first in this we see the story and the characters go into much darker places i didnt even think that was possible after all that happened in fellowship but i was sorely wrong the fellowship is broken there are characters scattered all over middleearth and everything just seems hopeless i loved the way that peter jackson conveyed the feeling of despair in each character at some point or another in the film grade a
Aug 20 2012,positive,i have the collectionsvery good movie
Aug 18 2012,positive,the role of the a second film in a trilogy is often overlooked but is probably the most important the first film must introduce the adventure to audiences and the third must conclude it the role of the second film therefore is to simaltaneously build on the first film and prepare viewers for the third but if this was all a second film did it would be a dreadful bore and thats exactly where the two towers is so successful its mesmerizing and if the third film didnt exist i would call the battle at the end of this film the greatest in cinema history the two towers is brilliant and perfect in every way tying the first and third together with grace power and epic thrills
Aug 17 2012,positive,it was unexpected but jackson has managed a better sequal perfectly capturing everything that makes a great movie
Aug 17 2012,positive,the next chapter in the lotr trilogy doesnt disappoint especially with its epic intense storytelling and directing
Aug 17 2012,negative,cant get into these
Aug 16 2012,positive,yes the best movie ever made
Aug 16 2012,positive,in my opinion the best movie of the trilogy too much to explainno words to describe maybe phenomenal or great or ad
Aug 15 2012,positive,sucks you in and wont let you go till the end great epic battle scenes and a great story
Aug 15 2012,positive,such a great movie the trilogy is such an epic trilogy that really should be watched back to back its just filled with so many emotional scenes deep character development and so much attention to detail  the extended edition adds a lot of depth to faramir showing flashbacks that emphasize his fathers favoratism towards boramir it really provides reason for faramirs actions and we understand what he wants but think of him as so much more of a hero when he doesnt take the ring and ultimately lets frodo sam and gollum go he really is my favorite character although overall this is not my favorite of the three the first one is but i can agree it is a great movie and a solid 10 out of 10 there is no reason at all for it to get any less is there
Aug 15 2012,positive,lord of the rings trilogy beats all other movies the amount of work and graphics used are incredible acting is okay storyline beyond awesome
Aug 15 2012,positive,i have found only one flaw with this film when the characters stab at each other u can blatantly see that it was under the armpit this happens in all 3 but apart from that very minor flaw it is a fantastic movie and did jrr tolkiens best seller proud
Aug 14 2012,positive,a fantastic second chapter in this epic trilogy just like the first film it succeeds at giving you emotional depth delivering memorable battle sequences and it gets you more than excited to watch the final chapter what i said about the fellowship of the ring applies here on the two towers
Aug 14 2012,positive,love this series jut puttin that out there
Aug 14 2012,positive,as visually stunning as the first installment and a great continuation of the trilogy
Aug 13 2012,negative,quite possibly the worst movie ive ever seen if judging a movie on standalone merit  those who liked the movie tended to have read the books taking pressure off the director to actually capture what was needed into the movie  this director completely failed to introduce character personalities leaving a viewer who has not read the books disengaged from the characters  and wishing they could get their money back for three full hours that they wont get back  no excuse for cut corners like that especially for a three hour movie
Aug 13 2012,positive,another good addition to the trilogy
Aug 13 2012,positive,yeah a classic now but long winded
Aug 11 2012,positive,my personal favorite of the trilogy
Aug 11 2012,positive,i did as advised by my friends watched the marathon run of the series all the 3 parts in one go least i forget who is watthere is like a plethora of characters  nothing much to say about the series but i reiterate this series is worth watching once cant do that again
Aug 11 2012,positive,the trilogy continues with the felling of bigger action based on an epic battle all taken at the next level
Aug 11 2012,positive,the two towers has a lot more action than the first and jackson and company do a superb job of weaving the three different character storylines together as a film it does what any great middle movie should do as it alone could stand as a great movie but it also connects the fellowship and the return seamlessly
Aug 9 2012,positive,really really long but i like the ghost guys
Aug 8 2012,positive,the perfect tlor movie or any magical movie of all time
Aug 8 2012,positive,the second in the trilogy and possibly the best great battle scenes at the end and really sets you up for the final chapter
Aug 6 2012,positive,helms deep is still my favorite battle scene ever
Aug 6 2012,positive,a little boring but at the same time very good
Aug 6 2012,positive,masterfully done especially the action scenes and the score the cast develops the story with precision
Aug 5 2012,positive,pour ma part je trouve que ces le meilleur des  the lord of the rings
Aug 5 2012,positive,the weakest entry in the lord of the rings trilogy is still epic in every sense of the word  while the first film focused more on the majestic fantasy of middle earth two towers shifts that focus toward long drawnout battle scenes  these are no ordinary battle scenes either  in fact i have never seen another film or film series that captures warfare on such a largescale  the result is thrilling and the endless waves of combat never really wears out its welcome  while the breaking of the fellowship at the end of the first picture was necessary it makes the plot somewhat disorienting as the story constantly shifts between the separated parties  i have also never been a big fan of gollum and his role in this film is a bit ambiguous  the true importance of the character isnt truly fleshed out until the final film  nonetheless two towers is everything one would hope for and serves as an excellent continuation of the trilogy
Aug 5 2012,positive,few can dispute the sheer magical epicness of the lord of the rings trilogy the two towers is a much darker and grim film in comparison to the others though evil is fully explored here peter jacksons genius is fully realised in this trilogy which has to be one of the best of all time
Aug 5 2012,positive,best trilogy of all time only batman could challenge it
Aug 5 2012,positive,this second outing proves that being smack in the middle of trilogy can be one of the best places to be with established characters and more surprises to come you finish this movie great with the knowledge that there is still more to come exciting spirited and moving the two towers is the prime peice amidst an already great trilogy extended edition has plenty to bite into and with a world so excetionally painted the huge running time needs no mercy from an audience who will only want to see more brilliant
Aug 4 2012,positive,the second film delivers the same beautiful cinematography as the first film and continues to build the amazing world of tolkein
Aug 4 2012,positive,my review 910  date 682010  slow in parts  syd loved it though    my review 910  date 12222003  i watched the extended edition dvd i thought the additional scenes were good and added to the movie i still didnt care for the parts that strayed from the book    my review 910  date 12312002  the two towers was a great movie gollum was absolutely incredible it was hard to believe he was cgi the gollum versus smeagol scene was very well done i didnt care for some of the deviations from the book but they werent too much of a distraction i cant wait for the extended edition dvd im sure it will add a lot to the story making it even better i cant wait to see more of the ents
Aug 4 2012,positive,best of the three beautiful wish there were more to come
Aug 4 2012,positive,perfect well done it uses the three  hours to create more depth and more thrills as it  goes on you shouldnt miss it
Aug 3 2012,positive,the epic lord of the rings trilogy continues in the two towers
Aug 3 2012,positive,more political than the first yet essential to the story stick around for the battle of helms deep its incredible
Aug 2 2012,positive,while the changes are justified especially if you watch the special features explanation on the extended cut my first viewing was quite disheartening in seeing how much was changed from the book after realizing that many of the changes were rational if not even necessary in some places it grew on me
Aug 2 2012,positive,the best of the trilogy in my opinion
Jul 31 2012,positive,the lord of the rings the two towers  the second installment of the trilogy that is near perfection    plot  a continuation where fellowship left off the plot has just as much depth and just as good of screenplay as well as the real introduction of one of the most interesting characters in middle earth gollum the opening pulls you in quickly and gets you interested however you interest slightly dwindles as it drags on for the first half after the first half is over though things pick up at an accelerating pace until you reach the climatic end leaving you begging for more yes it is still a lengthy film but unless you have severe addor a child you will never catch yourself bored at the slightest the ending really does give you chills as well not even just the first time but nearly every time you watch it 9710    characters and performances  the cast is near the same despite the introduction of couple new characters and all of them do just as good of a job if not a better job than before the characters all have some great development and you can really see the impact the ring has on frodo for carrying it not just in the lines but the entire way elijah wood makes the character a near perfect cast as was before with no flaws in the performances as well as some great development 1010    soundtrack and visuals  the visuals are a good step above fellowship and the soundtrack continues to amaze and help set the mood the battle scenes are improved tremendously from already great battle scenes there really arent that many battle scenes that can match those in two towers that arent in return of the king or fellowship of the ring as was before near perfection here again 1010    overall  the second installment of the epic that matches the quality of fellowship and although has a section where it feels a bit draggy has a great story and great development the movie will pull you in at the start and keep you interested and on the edge of your seat to the very end despite the length another movie installment that does justice to the masterpiece of the lord of the rings 1010
Jul 31 2012,positive,treebeard that dude is awesome
Jul 31 2012,positive,the lord of the rings the two towers surpasses the magic of the first film that leaves the audiences keen for the concluding part
Jul 30 2012,positive,the lord of the rings the two towers
Jul 29 2012,positive,unreal jaw dropping visual effects and effort put in by peter jackson this is the gift of time and dedication
Jul 29 2012,negative,those fuckin hobbit movies were boring as hell all it was was a bunch of people walking three movies of people walking to a fucking volcano  i think this quote from clerks ii expresses my feelings about all three of these crappy movies
Jul 29 2012,positive,a grand continuation of the lord of the rings trilogy the two towers impressively manages to top the first in spectacle and thrills
Jul 28 2012,positive,i think of the trilogy as one big movie so it is really hard to rate each movie by itself this is an amazing movie one of the greatest stories ever told the two towers and the other lord of the rings movies hold a valuable place in my heart and always will
Jul 28 2012,positive,the second in a unforgettable trilogy
Jul 28 2012,positive,all though to some people this would seem a childrens movie it is beautifully played by every actor
Jul 27 2012,positive,the best movie ever
Jul 26 2012,positive,the sheer brilliance of two towers can be summarized in 5 words  the battle at helms deep
Jul 26 2012,positive,the continuation of a true epic
Jul 26 2012,positive,the film draws you in and never lets you down as it delivers more action and more complexity than the first one it is a brilliant lead into the finale the fantastic thing about the film is that though it is of the fantasy genre we feel close to these characters and actually care about their situation its surprising that despite the use of cgi work nothing seems fake everything is tangible and raw
Jul 25 2012,negative,i love the tale and the movie
Jul 25 2012,positive,the two towers is not only part of the greatest fantasy epic but it also manages to improve on the first movie the stakes are higher and things have just gotten more epic the acting music and cinematography is superb even by todays ever improving standards
Jul 25 2012,positive,i watch the movies times and times again it really never gets boring even though i know every little details of it this episode is probably the best in the trilogy peter jackson is the man of epic movies
Jul 25 2012,positive,a dense and amazing adventure through a whimsically imagined universe that will not only get your blood pumping and your adrenaline flowing but will also appeal to the more emotional side of you as well you cant help but just gasp in awe as good vs evil fights for middle earth if there was a word to describe this or any of the other lots it would be breathtaking
Jul 24 2012,positive,lotr one of my favorite series
Jul 24 2012,positive,another smashing hit coming from peter jackson not at all worse than its predecessor still a thing of beauty with a plot that gives this adventuredriven film a huge kick
Jul 24 2012,positive,i dream of having a battle all night for a fortress against invading hordes
Jul 23 2012,positive,the lord of the rings is the lord of the films
Jul 23 2012,positive,the second movie in the rings trilogy  a absolute epic
Jul 23 2012,positive,a sequel that extends the grand scale of the first without diluting its spirit
Jul 23 2012,positive,continuing frodos quest this is one of the few sequels that can rival its predecessor
Jul 23 2012,positive,and yet still not as good as the book
Jul 22 2012,positive,my favorite of this trilogy it has from the first and amplifies it its more action and less adventure but it makes up for it with more perfect casting and gollum it also has one of the best action scenes ever put to film battle of helms deep and just perfect storytelling
Jul 21 2012,positive,better than its predecessor but obviously not as good its successor the two towers had a good mix of every that the trilogy encompasses
Jul 21 2012,positive,my personal favorite of lord of the rings movies the two towers as expected delivers both visually and emotionally however what sets it apart is the pure entertainment value that exceeds its predecessor and successor
Jul 21 2012,positive,really good trilogy this isnt as good as the others but still top notch christopher lee is immense
Jul 20 2012,positive,if  youve not seen this film your a muppet
Jul 20 2012,positive,the two towers perfectly expands the emotional depth and scale of the series
Jul 20 2012,positive,theres a reason people love this mythology the wonderful story continues
Jul 19 2012,positive,part of the best trilogy ever
