Dates,Scores,Reviews
Feb 28 2024,positive,go into this movie open minded
Feb 28 2024,negative,there are very few moments where it is watchable 
Feb 28 2024,positive,dont understand all the hate tbh it wasnt anything mindblowing but theres been worse superhero movies
Feb 28 2024,positive,this movie was actually very good the bad reviews really dont make sense id suggest seeing it for yourself to decide and try not to fall into anything you might have seen online of course all superhero movies can be a bit silly at times but this was well written has a good story line and was fun maybe some people just dont enjoy an all female led cast or forgot that this is in the same universe as magic spiders that bite people and give them powers this movie is entertaining plain and simple just go into it with no expectations good or bad and try to take it for what it is a superhero movie
Feb 27 2024,positive,took awhile to find out her powers and still kind of left of left that question  open need a sequel to pull it all it together and put madame x on the map as well as the other three
Feb 27 2024,positive,wonderful film best possible story and ending with promising very good sequel
Feb 27 2024,positive,madame web i had low low expectations but i gotta give it an 8 out of 10 for someone with epilepsy and experiences déjà vu right before having a seizure it was cool to see that incorporated as a super power lmao  it had a decent story line and a lot of easter eggs that i noticed from the spiderman cartoon that we grew up with like her friend ben uncle his house in the movie resembled aunt mays house in the cartoon and a few other ones 
Feb 27 2024,negative,waste of time worst super hero movie ever
Feb 27 2024,negative,youll be bored for the first 30 minutes but then youll laugh out loud at how badly the script is written
Feb 27 2024,negative,absolutely terrible movie
Feb 27 2024,negative,its a movie with an interesting concept executed in the worst ways possible decent action and a solid main character cant save a formulaic script terrible dialogue and ridiculous character decisions
Feb 27 2024,negative,to be frank this movie was very bad the filming style gave twilight vibes the lines timing was horrible there was no actual backstory and or one that made sense this movie shouldve never hit the big screen not only did casting mix and mash bad actresses trendy actresses with low caliber skills regarding acting the budget mustve went to the beyonce mural pepsi and mountain dew advertisements within the movie
Feb 27 2024,positive,i liked it sure it needed a bit more  like how the 3 get   there powers and which peter parker it is  other then that my friend and i saw it and we agreed it was good but needed more
Feb 27 2024,positive,i thought it was a solid movie  not great but very good i would absolutely watch it again
Feb 27 2024,negative,really bad movie madam web is dumb
Feb 27 2024,positive,great movie loved it
Feb 27 2024,negative,worst marvel ever dc getting a good laugh here it seemed like dakota johnson didnt even want to be in the movie  there was no emotion whatsoever no excitement no suspense nothing the best part for me was realizing that the baby was peter parker
Feb 27 2024,positive,was interesting to watch but didnt like ending of movie
Feb 27 2024,negative,it held my attention but that may have been because of the really bad adb dubbing of the villans lines or the fact that dakota johnson cannot show any other emotion except sarcasm and that is even stretching it our 3 teenagers could have been a good segway into the spiderverse but unfortunately this movie was so bad i dont think it will make it to any screenwriters desk its a tossup on if this or morbius was worse i vote this had more action but morbius had better actors
Feb 27 2024,negative,not a good movie  wasted my time and money  disappointed
Feb 27 2024,negative,horrendous movie i thought i was watching a lifetime channel movie
Feb 27 2024,negative,rubbish from start to end
Feb 27 2024,positive,great movie especially if you got little ladies in your life
Feb 27 2024,negative,what is most apparent when watching this movie is nobody involved wanted to make it or cared about the final product
Feb 27 2024,negative,while madame web is a much weaker superhero movie than morbius i was honestly expecting something much more remarkably awful if anything its just really boring without some of morbiuss redeeming qualities such as some decent ideas that couldve been more thoughtprovoking in a better film and a villain whose actor seemed to be having a blast playing him i suppose madame web has some slightly good points dakota johnsons performance was betterthanexpected given her comments about acting against blue screen and reacting to thin air and therere some good stunts from evil spiderman but on the whole i still remained baffled why sony is insisting on not just making this universe dedicated to spiderman characters without spiderman a thing but trying to exploit the multiverses current mainstream popularity to actively trick people into thinking these are mcu films and you know theyve dropped the ball hard when conspiracy theories are being tossed around about how the actors are being manipulated into thinking theyre going to join the avengers only for it to not be the case the film has a very outdated feel even without the period piece trappings coming off as a glorified fan film the poorlydubbed villain is given no personality and his entire motivation can be boiled down to he had a bad dream the visual effects have a very we have doctor strange at home feel to them the way the titular characters powers work isnt explored adequately and feels more like a glorified easy way out and i guess i should discuss the big thing the product placement given all the pepsi memes surrounding this film i was expecting the film to stop dead in its tracks to extol the virtues of this soft drink and talk about how only nonchads drink cocacola when all it amounted to was an unintentional example of rule of three i suppose its glaring in the climaxs location but i think product placement in a sony film has pretty much peaked with the emoji movie okay mountain dew is owned by the same company but not everybody knows that youd think theyd at least use the opportunity to promote pepsi classic or something however since pepsis in this film are manufactured and distributed by timetravelers apparently due to the pepsis being from 2023 rather than how they looked in 2003 btw i dont think the early 2000s settings added anything of note and couldve been set in the 2020s without any meaningful changes oh wait it turns out there is a reason why its set in 2003 and its for sony to shamelessly gaslight people who dont do their research into thinking this is an mcu film youll know it when you see iteven though once you do the math you realise the scene in question shouldve been set earlier yep madame web is really bad  and lies to you  and i can see why some higherup at sony had little faith in the project as evidenced by the spoileriffic trailer  though the superhero genres struggles over the past two years certainly havent helped  and it forces me to declare one thing help us deadpool  wolverine youre our only hope
Feb 27 2024,positive,i think it was really good i would love to see another installment
Feb 27 2024,positive,the movie was great if you are prepared to see something slow paced once you get past that its a great movie to enjoy
Feb 27 2024,positive,i heard so many bad reviews about it i decided to see it for myself i loved it
Feb 27 2024,positive,everything was good i get it
Feb 27 2024,negative,the worst movies are always the ones with promise that end up a jumbled disaster point the finger where you like  audience expectations casting writing directors vision editing  whatever you can blame you should because it was all wrong dakota johnson was a one level performer showing little to no depth or complexity jumping disconnectedly from boring and bland to world wise saviour the girls were better in a they did the best they could with what they had way the technical aspects were messy and middle school caliber the story line dragged and then wrapped up weirdly quickly   should have been handed over to marvelthey should be ashamed to even be associated with this and made into a streaming series
Feb 27 2024,positive,i enjoyed the movie and dakota johnson acting was amazing hope theres a second movie 
Feb 27 2024,positive,it started slow after all characters were established the movie was very enjoyable all the characters except the villains were perfect not sure why this movie is getting bad reviews  is it end game no  but it was better than average
Feb 27 2024,positive,there were some good parts but the ending got really cheesy and it isnt something id watch again
Feb 27 2024,positive,it was better than i expected granted that i went to see the movie with very low expectations
Feb 27 2024,negative,this is a scam a spiderverse mivie withour spiderman a superhero movie without superheroes anothe failure sad
Feb 27 2024,positive,a decent popcorn flick with some moments of genuine hilarity   listen we arent looking for the second coming of cinema we know what these movies are gonna do   this was entertaining brought together some charming young actors and provided an interesting back story for a character that doesnt get much love
Feb 27 2024,positive,a real movie lover not another side of anything else this movie is ok   yes a lot to like and dislike yes a lot of other whatever mess hollywood is going thru  but movie story telling wise yes they are learning and understandingeven tho acting of young actress in a few scenes were cringe worthy other then yes plot holes and blah blah blah who cares cause story wise  its like blue beetle worthy of a movie  and further movies as long as hollywood stops throwing in all the other dumb nonsense like super powers for everyone without actual realistic bs story line   like grandma flies a space ship in blue beetle etc sorry about two blue beetle mentions but these movies are hurt cause of other things then actual movie stuff  they ok not like vlack addameternals and etc    u real supposedly critics just follow the crowed to anyone who likes super hero movies this is one
Feb 26 2024,positive,loved it dont understand all the hate
Feb 26 2024,positive,done right it had so much potential its pretty blatant that they were hoping this would be a multi film endeavour so thought theyd keep something back for more films unfortunately this film needed the fan service the trailer promised the actors didnt have much chemistry and while dakota johnson did her best theres only so much you can do with what she was given its a shame because madame web is an awesome character and if spiderverse has shown us anything its that people love these universes and theres so many stories and characters to work with more enjoyable than morbius less so than venom
Feb 26 2024,positive,i enjoyed the storyline and loved dakota johnson as madame webb i liked that she uses her mind not brawn to get the job done i would have liked the movie to have been longer hopefully there will be a sequel how do the girls get their powers i and my wife both really enjoyed it
Feb 26 2024,positive,a good movie but very predictable  definitely not the terrible movie many are saying it is  go have a good time with this one
Feb 26 2024,positive,not the best marvel mcu movie but it is nice to watch as a solo movie wich not all mcu movies are
Feb 26 2024,negative,it was honestly boring and uneventful the acting was terrible
Feb 26 2024,negative,jo and i went to see this movie last friday 23 after reading the large number of dreadful reviews neither of us are fans of these super hero movies that seem to be what the majority of cinema goers like most there are plenty of them being shown and made and we both find them hard to understand however they past the time and we both enjoy hearing the audience scream and clap and all seem to thoroughly enjoy them  they do we both admit pass a couple of hours plus away    i like to read the reviews of all movies we see before we actually watch them at our local cinema  therefore we went with very low expectations    however neither of us thought it was as bad as the feared although if i was a super hero fan i would have given it a one star there was very little super hero action even the final battle at the end was almost a yawn     the plot was the best past but was not written or acted well  the villain was just not villainous enough and how many times can you feel horrified and frightened at a man crawling upside down on a ceiling    the heroine wasnt a super hero yet and certainly didnt act as one  she appeared more a s a mother figure protecting three very silly and whining teenagers who were apparently in the future going to become spiderwomen why they were picked was not explained if it was it passed us by    we are being kind i suppose in giving it 212 starts out of five because the story was so dreadful it could and should have been a lot better and the acting looked as if they couldnt believe what they were actually saying  however that is no excuse i well remember one of the great actors of my time point to hammer king christopher lee  he made even the worst dialogue in the world sound like shakespeare     our new aspiring actors should take note    go with an open mind to see madame web the first half an hour of the movie is the best     oh one last thing  the awful villain his acting he certainly wasnt frightening had to have had his voice overdubbed most times it didnt match his lips that was very annoying but then so was the dialogue he had to voice
Feb 26 2024,neutral,if you take it at face value it was a good movie however the commercials lead you to believe it was more of a superhero movie and it wasnt that fell short   entire movie could have been reduced down into a few sentences liked the cast though
Feb 26 2024,negative,not as bad as critics are saying but not good other villain was extremely weak and underdeveloped
Feb 26 2024,positive,while not a great film i liked it better than most reviews would suggest it had a good story a good popcorn movie acting was okay considering the dialog was not especially well written
Feb 26 2024,positive,i genuinely had a good time watching madam web with my son its not a ground breaking top 10 superhero movie of all time but i dont think thats a bad thing theres less cringe than i expected and better acting than i expected its a fun origin style comic book movie
Feb 26 2024,positive,entertaining movie typical superhero movie
Feb 26 2024,positive,loved the movie i am hoping there is a second one  
Feb 26 2024,positive,i loved the movie amazing acting and overall an exciting film would pay thousands of dollars just to see it for the first time again
Feb 26 2024,negative,this was absolutely horrible disaster
Feb 26 2024,positive,i thought the movie was quite good and the roles were played well i do believe the lack of ratings is due to the dislike of this being a female dominance film a recommended watch from me
Feb 26 2024,negative,the boring the bad  and the bate and switch id rather watch encino man on repeat id rather watch grass grow in the desert or stare at the sun
Feb 26 2024,positive,love it   i cant wait to see the next one 
Feb 26 2024,positive,me and my brother loved it i understand that some people arent going to like some bad dialogue and some bad voiceover work for the main villain other than that we really loved this movie especially if you grew up watching early 2000s comic book adaptations catwoman daredevil and the first two fantastic four movies i think you will really enjoy it
Feb 26 2024,positive,mid but better than morbius looking forward to part ii
Feb 26 2024,positive,im pretty lenient when it comes to movies   as long as i had a good time and enjoyed myself i approve of the movie  and i enjoyed this movie  it wasnt ground breaking but for me it was a good movie about the origin story of madame web  and im looking forward to a progression of this story
Feb 26 2024,positive,i think people forgot what the average sony quality is i just watched the movie and figured out that when it just released everyone was capping letting a bunch of bottom feeders talk about how terrible this movie was for a sony movie its average not even the worse movie ever made i thought the same when i watched morbius how everyone was capping about how that was the worst movie ever made i have seen movies worst than these movies i have seen superhero  hero movies worse than these 2 movies the fact that other people think madame web  morbius are the worse superhero or hero movies proved that the average person is not into movies they dont like trying new movies cause they never seen an actual horrible superhero or hero movie if they think that both morbius  madame web are the worse movies ever i recommend watching both when youre bored
Feb 26 2024,negative,i walked in with hope that this was a good movie i was wrong
Feb 26 2024,negative,disney is killing marvel
Feb 26 2024,negative,it was buns bad rescue and cpr bad writing and bad actors  l
Feb 26 2024,neutral,not what you expected the trailer is very deceiving the movie is underwhelming and doesnt have really any actionfighting that you would expect it to no costumes besides antagonist and doesnt really feel like a superhero movie
Feb 26 2024,negative,feels like this should be on the cw network
Feb 26 2024,positive,the movie was pretty enjoyable i liked the mysterysuspense direction instead of the standard super hero format it was better than a lot of them stuff marvels been putting out lately
Feb 26 2024,positive,not as bad as everyone made it seem to be not the best but entertaining nonetheless
Feb 26 2024,negative,that movie was the worst movie ive ever watched everything was bad the dialogue was terrible acting was trash the characters were either unlikeable or one dementional horrible pacing worst ending of a marvel movie it was absolute brainrot it was all prologue and so little climax  editing was horrible i felt like i was tweaking in the cinema the reason why i gave it a half star was because the people laughing in the background were like a laughtrack which was funnier than the actual movie longest two hours of my life marvel should have saved the 100 million dollars and never made this garbage
Feb 26 2024,positive,the movie was actually pretty good i understand why other people would think its bad but in reality its not that bad dont let other reviews persuade you its just from their experience 
Feb 26 2024,positive,it was okay some parts the video just moved too fast  the storyline was predictable but enjoyable
Feb 26 2024,positive,nicely webbed story
Feb 26 2024,negative,omg why was this film made
Feb 25 2024,negative,did not meet or even come close to expectations left within 1st hour
Feb 25 2024,negative,this movie was horribly written and the acting seemed as if they all just got out of acting class thumbs down waste of money
Feb 25 2024,positive,this was a great movie despite the low budget
Feb 25 2024,negative,very confusing plot with no direction to lead into future movies
Feb 25 2024,negative,yes  this movie is dumb and cheesy  but  lets be real here so is every other marvel movie  i walked out of this movie with the same impression i walked out of every other marvel movie with  well that was dumb but still somewhat enjoyable  and i dont care what anyone says this movie is not as bad as morbius    with all that being said there isnt actually that much to like about this movie  the characters are annoying it often feels like a cutrate hospital drama show tahar rahim gave an absolutely terrible performance and the same thing just kind of happens again over and over again in this film     this isnt a good movie  but its not one of the worst movies of all time  its just a movie about a ctier superhero from a movie studio trying to milk its franchise rights absolutely bone dry  i will surely put it on in the background while i stare at my phone and occasionally glance up and have a vague sense of enjoyment from the experience
Feb 25 2024,positive,i went in expecting it to be poor so i kept noticing throughout the film how much i was enjoying it there was a point near the end where it took a turn for the worse  not bad enough to spoil the film but might leave people with a lasting negative impression
Feb 25 2024,positive,b movie actually corny at times hey marvel even the best of them are allowed a lemon now and then
Feb 25 2024,positive,i actually love marvels madame web movie  i was thoroughly invested from start to finish and liked the story love her superpowers which are basically her gifted mind and intellect instead of the usual brute force what a breath of fresh air the movie is thrilling and thriller has always been my favourite genre loved it 
Feb 25 2024,positive,its not spiderman so dont think it is and youll enjoy it
Feb 25 2024,positive,i think it was amazing yea movie was kinda confusing or people  may not like it and they didnt get their powers yet but man just wait for madame web 2 they will get their powers and we will have more than just a story going on this movie to me was good very good i love marvel and sony films but people need to have respect that they dont have to make anything to earn money or make them watch the marvel films i didnt even have to make spider man tom hollands spider man have the og spidermans in them like just be glad that they are trying their best to make the movie the way they want them
Feb 25 2024,positive,i genuinely liked this movie i thought it was insanely cool and epic dont understand the hate
Feb 25 2024,neutral,it felt rushed and there wasnt enough real action
Feb 25 2024,positive,fairly good movie doesnt follow the comic but havent read that so no worries not a film to watch if you want your thoughts and feelings challenged but a solid piece of escapism with a possible sequel critics really overthink these things
Feb 25 2024,positive,i genuinely liked the film im sad that there are so many bad reviews but personally i thought it was good
Feb 25 2024,positive,pretty cool action female spider man movie the nitpick i have with it id the main girl being an ahole to the girls but i understand shes trying to protect them other then that the movie was actually pretty good although i was not expecting people to be harsh on it
Feb 25 2024,positive,nowhere near as bad as ive been hearing went in with low expectations so that may have helped it  but i got into it and thought the premonition scenes were well executed  i think a lot of the bad press comes from people that may have a problem with female superheroes  obviously not a great movie but one im glad i went to see  my 2 marvel obsessed daughters were keen before release but were put off by the bad press it received i think they would enjoy it
Feb 25 2024,negative,another poorlywritten dei masterpiece from hollywood
Feb 25 2024,positive,good movie  dont understand the bads reviews 
Feb 25 2024,positive,i genuinely enjoyed this movie although there were some parts that annoyed me the voiceover for the main villan ezikiel was very annoying the voice for him genuinely upset me and kinda threw off the whole movie the cgi was relatively good during this movie i cringed at this movie a few times but other than that i genuinely cried and laughed at this movie it had a good plot and decent acting the way the actors portrayed their characters was very well thought out another thing that upset me was the ending although it was good ezikiel at the end against cassie didnt put up much of a fight i believe if they wouldve continued the fight a little bit more and gave ezikiel a proper outing then it wouldve been so much better at the end cassie becomes blind and has adopted the three girls we get a look in to the future and see how they really are and i enjoyed that little peak of them although cassie being blind near the end kinda made no sense keep in mind i havent read the comics if there is one her being blind and still being able to fight upset me only because it wouldve been so much better if the mentor of the three girls could fight alongside them instead of a hologram or a fake cassie alongside them her being able to tell the future is definitely strong but being blind and still being able to tell it is kinda of weird to me    overall this movie was definitely great with some cons but all movies have cons i would definitely recommend it to people who havent seen much spider superhero movies and would i watch it again
Feb 25 2024,positive,it was good i do wish they made the ending better seemed like they ran out of time and just wanted to fill what was left of the movie with a pretty basic ending also she has superpowers from healing spiders so how is she blind and paralyzed at the end definitely a mistake on the directors part
Feb 25 2024,negative,this movie is so trash the story is very bad and sometimes it doesnt even make sense even the voice lines were sometimes confusing like reallly confusing it looks the scriptwriters didnt know what is mcu or what is marvel it so empty in the story i dont recommend watching it
Feb 25 2024,negative,really disappointed hoped it would somehow tie into the larger mcu but it was in a universe of its own the story wasnt bad but the choice of villain was
Feb 25 2024,positive,i loved this movie i dont know what everyone is talking abt it was so camp so fun and features ko and bey and britney are you kidding me a holy trifecta watch it have fun
Feb 25 2024,positive,i like the movie but the film just sets up too much and shows little    you can see how bad the movie but just be aware they changed the script alot during production so its mostly all over the place    overall cool movie cool characters and its cool but could be better
Feb 25 2024,positive,definitely a descent movie
Feb 25 2024,positive,lots of people said not to watch it cuz it wasnt good  my daughters and i honestly thought it was good and enjoyed it the storyline was good and interesting and i didnt fall asleep considering it was late movie lol
Feb 25 2024,negative,i understand now why this marvel movie was released in february the story is bad and probably killed any chance for a continuation of the character dakota does her best but her character is so poorly written that she couldnt do much with it other characters are shown as superheroes in visions of the future she has they never develop those characters and you dont see them in their spider costumes except in her visions  i think its well overdue for columbiasony to give control  over their marvel characters back to marvel tahar rahim is awful as the villain ezekiel i saw a question in an online forum whether his voice was dubbed because it sounds so bad unfortunately for him it wasnt and he speaks very good english in other roles ive seen him in so what exactly was he attempting to do with his voice and why didnt the director fix this it was obvious it sounded horrible that played a key part in me disliking this film
Feb 25 2024,positive,the movie was better than the reviews i had seen i thought the major weakness of the movie was either the script was weak in areas or the acting by the main address was forced at times my grandson was also disappointed that the three young girls didnt really get to show there new powers in this movie and will have to wait for a sequel  also dont wait for the end of the credits there is no credits clip like all other marvel movies marvel associated
Feb 25 2024,negative,one of the worst movies ive seen in my life
Feb 25 2024,negative,yet another spiderman film suffering from its lack of continuity with the mcu it misuses a mentor character in the comics and turns it into a villain the use of the other female spider characters feels wasted and comes out as a sloppy mush  some of the camera work is a bit crazy id love to get my money back with interest
Feb 25 2024,negative,bad story bad acting horrible ending it looks like a movie made in 2003
Feb 25 2024,positive,a good movie it really feels like something from the 2000s when the adaptations were simpler but still fun better than 80 of the movies and tv shows the mcu has released in recent years but the experts arent ready to admit that
Feb 25 2024,negative,if i could give no stars i would this was a terrible movie and its so bad its funny but the most laughable part is how the female stars think their characters can take on the spiderman this movie shouldnt have been made if it couldnt be made correctly
Feb 25 2024,positive,of course is not the best movie all times but its decent its a good movie it has some things that are not very logical but in general the movie is entertaining dont believe what some critics say because must of them just want more fanfiction
Feb 25 2024,positive,this is really a pretty decent b movie if you approach it as an independent b movie with some commendable if predictable themes like the love of a mother the biggest problem with the movie its a marvel spiderverse movie it had high expectations to meet from the start  it was never going to be able to meet them because of how high those expectations were from marvelspiderverse fans furthermore it did its best in action sequences with only an invisible superpower of being able to see the future    critics are humans too they are also susceptible to biases id take their views with a large pinch of salt
Feb 25 2024,negative,i went to see this movie specifically to witness its memeinthemaking unintentional hilarity and on that front i was not disappointed writing that ranged from lazy to ludicrous and overthetop production choices kept my theater audience howling with laughter ironically this made it one of my favorite movie experiences of 2024 thus farso i guess ill add a halfstar for that the effects and fight choreography were exciting too which counts for something in a superhero film in more capable filmmaking hands the four female leads all solid actors could have made for a compelling onscreen team which is a real bummer
Feb 25 2024,positive,i cant recommend a movie more this may have or may have not changed my life for the better   i laughed i cried i madame webbed
Feb 25 2024,positive,i loved the way the movie went  to explain the characters  no little easter eggs afterwardsi would like them to continue these characters
Feb 25 2024,positive,great movie  start of a new exciting franchise 
Feb 25 2024,positive,it was a very inspiring movie the ending shouldve explained a little more on how the girls will be the next future of marvel characters the beginning was a little confusing with the people that were dressed in red on who they were and shouldve explained the background of what they possess
Feb 25 2024,positive,great movie wouldnt mind watching it again keeps you in edge
Feb 25 2024,negative,the audio sync was absolutely terrible there is not a single piece of dialogue that sounds like it comes out of an actors mouth the cuts in the film are wild and seemingly random im not sure how such a massive flop passed all the checkpoints unless there are no checkpoints
Feb 25 2024,positive,this movie is an origin story and it was definitely a good movie not the best movie ever but i would not say it was bad
Feb 25 2024,negative,i mean i definitely do not think its the worst superhero movie but it was just a headscratcher the antagonist was severely underwhelming the plot felt really predictable the writing felt lazy and there were a few parts that i didnt understand although i am a little curious where this story goes following the film
Feb 25 2024,positive,we enjoyed the movie the way her visions were filmed were better than most movies have portrayed visions of the future d johnson was excellent
Feb 25 2024,positive,it was actually pretty good its the beginning of everything else for people who dont know is madame web like marvel the first movie dont let the other comments fool you
Feb 25 2024,positive,it was good really good  story cast  all of it was enjoyable and i wasnt looking at the to see when it was going to end  glad i ignored all the negative reviews
Feb 25 2024,positive,i expected much more but had a decent time watching
Feb 25 2024,positive,took my 14yearold daughter and we loved it very well done and good storyline
Feb 25 2024,negative,here is the proof ive been looking for   marvel needs to stop making superhero movies  13 on rotten tomatoes is 14 points higher then id rate this piece of marvel trash
Feb 25 2024,positive,i really enjoyed the movie and i thought all the actresses did very well ive seen it twice now and it unfolds like fanfiction i would really like to see a sequel that ties this movie to the venomverse
Feb 25 2024,positive,the movie was great great back story it shows a different side of the spider verse the movie shows her origin story why she was able to see the future of things to come loved the little hints about ben having to be responsible for peter parker movie was awesome dont know why its getting such bad reviews i believe people should just watch and enjoy instead of nitpicking
Feb 25 2024,positive,madame web isnt bad but its not good either very generic and forgettable i think superhero films in general have run their course
Feb 25 2024,negative,i honestly dont understand how producersstudio execs saw this and said yup thats the one release it in theaters
Feb 25 2024,positive,it may have made for a great tv series the film has momentum a few scenes where the three teen characters were out of character but it all came to great story telling
Feb 25 2024,positive,very good very good story
Feb 25 2024,positive,i do not care how cheesy it was sure the villain and the end scene sucked but it was extremely entertaining never the less the script could definitely have been written better and i wish they had a completely different casting for the villain
Feb 25 2024,negative,what the f did i just watch im so confusedi wasted 14843 seconds for this i watched the whole thing and it made me more confused than to actually understand her so called story we dont talk abt the bqd cgi
Feb 25 2024,positive,movie was an entertaining origin story that isnt as bad as everyone is making out to be
Feb 24 2024,positive,i liked the action and the plot
Feb 24 2024,negative,horrible what happened to marvel what a decadence 
Feb 24 2024,positive,lots of action liked story as well
Feb 24 2024,positive,i go to the movies to be entertained and i personally enjoyed the movie the critics dont know what they are talking about i hope they make another one
Feb 24 2024,negative,ngl i went in knowing it was going to be bad but i didnt think it would be this bad the movie is filled with plot holes and confusing scenes in addition to poorly written characters i had a hard time cheering on any of the characters because they were all pretty awful in their own right probably best to skip this one
Feb 24 2024,negative,written by illiterate children
Feb 24 2024,positive,the movie was good it was interesting and the action was great the cast was brilliant its worth seeing 
Feb 24 2024,positive,it was a nice kid friendly movie  refreshing to not have sex scenes and profanity that young people will be seeing
Feb 24 2024,negative,the script for this movie is really bad its filled with plot holes and cringey moments that do nothing for the story ive seen better fan made youtube movies than this trash 
Feb 24 2024,negative,yet another marvel fail at this point they just need to give up    the ship has sailed what made the marvel movies fun and exciting is completely gone
Feb 24 2024,positive,really enjoyed the film the story line was gripping straight from the start really well made and all questions were answered  fingers crossed there is a sequel
Feb 24 2024,neutral,i think a lot of the reputation and reviews were quite harsh for this movie i thought it was an okay movie overall there were a good many parts i enjoyed and thought was well done in the movie most of this was regarding the first 23s of trying to come to terms with the powers the train confusion was done well for example as it showed the state of disorientation the main character was in with the audience just as disoriented   the lack of the villain characterisation and motivation made the movie weaker the end also felt a bit rushed   overall the mystery and understanding of the powers kept me pretty engaged for most of the movie with the end needing to be fleshed out   overall i would give it 510 was decent enough for 1 watch
Feb 24 2024,negative,marvel needs to take spiderman rights back from sony these spiderman related films by sony not marvel are horrible they cannot make a film without marvel guiding them it keeps getting proven dont waste your time on this movie was a total dissappintment
Feb 24 2024,neutral,not the worst recent marvel movie you can only hope that they shot some of the sequel at the same time doesnt look like sony is willing to spend more money on this
Feb 24 2024,positive,it was a good origin story
Feb 24 2024,positive,i thought the film was pretty good madame web dont really have a origin story and sony made it ppl say spider bite original not what i saw her mother was bitten by spider she was born after and illness is mentioned maybe this creeps up on her even tho in this states mother trying to save her daughter and she does go blind towards end think the villain needed work as didnt really follow the spiderman knock off suit was but cleashay  other than thought was entertaining and the link to parkers that not many i guess caught was pretty cleaver tbh
Feb 24 2024,positive,a light hero romp through dc tv style storytelling storytelling or character interaction being a kind of focus instead of action
Feb 24 2024,neutral,when i saw the trailer and read about the stellar cast for madame web i was incredibly excited but after watching the movie im unsure how to feel on one hand the story lacked depth or complexity and there were not as many action sequences as i had hoped the movie failed to deliver much excitement and was occasionally dull however on the flip side i loved the themes of motherhood love and growth throughout and the cast was amazing i didnt hate or love the movie it kind of just falls in the middle it was sweet and a bit boring  it didnt feel like this movie was a waste of time and it was better than some of marvels recent works its not anything close to iron man or any of the movies leading up to no way home but it beats the eternals and the marvels
Feb 24 2024,positive,fun movie really good
Feb 24 2024,positive,i dont think it was completely bad  some of the actresses where not great at acting  and the writing was not amazing but can honestly say its not the worst movie i have watched in the past year or two
Feb 24 2024,negative,madame web disappoints on multiple fronts stumbling through a convoluted plot that struggles to find its narrative footing the characters lack depth leaving audiences disconnected and indifferent to their fates the cinematography feels uninspired with scenes lacking the visual flair that could have elevated the movie its a missed opportunity for a compelling exploration of the madame web character as the film falls flat in delivering a captivating and engaging experience
Feb 24 2024,negative,sony please give the rights to spiderman to the mcu not that the mcu is really doing great at the moment but even secret invasion wasnt this bad clearly sony is completely incompetent and destroying a beloved franchise    booooo   literally throws rotten tomatoes at sony executives
Feb 24 2024,positive,stupendous   i loved it  the best movie of   this year  i will watch it again  fantastic  emotional   i love the characters   i will give it 100 score on rotten tomatoes   
Feb 24 2024,positive,good movie but no easter eggs at the end
Feb 24 2024,positive,loved this movie very action packed
Feb 24 2024,positive,great but could be better
Feb 24 2024,positive,it was a great movie and the cast was great but it was a very heavy movie and it felt like a movie without a budget it didnt have the action of a marvel movie and it was also a bit confusing at times
Feb 24 2024,positive,i went with my son expecting not to enjoy this one as much as other marvel moviesbut i was wrong it turned out to be a very interesting movie with good characters that keep you at times on the edge of your seat i recommend this one to all ages
Feb 24 2024,negative,i wanted to see if this movie is as bad as they say wow wow its so bad even morbius looks in comparison like the movie generic boring bad story plotholes cringy acting trash dialogs and no positives last act is almost parody aggressive product placement streaming quality but only when you drunk enough stay away this is very very very bad film everyone associated with the production of this crp writers director editors sound team cgi crew even most actors should be banned from working in their professions we have the worst movie of 2024 and nothing will change that again and no  its no so bad its good type
Feb 24 2024,positive,i was expecting much worse based on the reviews i have to admit i was mildly entertained
Feb 24 2024,positive,super entertaining and seriously underrated
Feb 24 2024,positive,madame web delivers a captivating cinematic experience with stellar performances that elevate the storyline the casts great acting prowess brings depth to the characters and the wellcrafted storyline keeps you hooked surprisingly amidst the suspense the movie sprinkles moments of comedy that provide a refreshing balance making madame web an entertaining and engaging watch a mustsee for those who appreciate a blend of great acting a compelling storyline and unexpected comedic gems
Feb 24 2024,neutral,well it was definitely bad but i still had fun
Feb 24 2024,negative,this movie could been better
Feb 24 2024,negative,they had some decent scenes but overall the movie was just so bad and the dialogue did not match up with what they were mouthing half the time
Feb 24 2024,negative,i am completely blown away this was even allowed to see the light of day acting sucked  characters as whole sucked dialogue was so damn wonky its sad for a big budget film to come off as if they didnt have a care in the world on how this movie does godbless all those who worked on it but my god this is not good and never will be sony needs to take this out back and put it down
Feb 24 2024,positive,the movie was pretty nice went in with low expectation but it was better than expected to be honest better than a lot of mcu action filled and cgi movies
