Dates,Scores,Reviews
Jan 2 2024,positive,once you accept there are no truly original ideas and that every story draws upon the many that came before you can set aside your high horse and ask yourself was i not entertained this universe was visually captivating and the story was exciting the characters had as much depth as possible in less than 2 hrs not a whole lot but still had me rooting for against them a child of fire has me excited for part 2 and is worth watching for any fan of scifi and actionadventure
Jan 2 2024,negative,i am not sure i have the vocabulary to describe how bad this film is     the script is more banal than a three year olds storybook the plot is a hackneyed take on stars wars mixed with the magnificent seven and the characterisation is nonexistent leaving the viewer not caring at all who lives and who does not    add to that the feeling that the universe has now become the wokeverse and it is a movie to avoid at all costs
Jan 2 2024,negative,a bunch of stuff happens to people no one cares about     rebel moon is one of those movies that focuses more on visual appeal than telling a story people care about its far too plot driven while the characters sit in the sidecar its not worth watching beyond the first act which was just ok
Jan 2 2024,negative,disappointing for an original it seemed anything but imagine a mix of dune star wars and the kriptonian design of ships  a costumes from man of steel with a healthy dose of the pandering that was referenced in south parks panerverse episode  super cheesy tropes and thats my best summation of this one wildly disappointing  dont think ill invest another 2 hours to see part 2
Jan 2 2024,positive,while character development might be lacking in the second act rebel moon  part one a child of fire is a visually stunning and actionpacked film with good worldbuilding i look forward to seeing what happens next
Jan 2 2024,positive,the film is solid the visuals are great the critics are either stupid or full of hate maybe both 
Jan 2 2024,negative,its just a boring combination of other movies but at least some nice visual effects  still it generates zero excitement i will skip part 2
Jan 2 2024,negative,one dimensional characters with absolutely not a thing as depth or credibility  mostly awful universe  empire acting like bullies on a small random village for no reason villain acting like a spoiled child and this is hard to see trained soldiers acting like a school drama   people joining the crew with no reason whatsoever even the action parts are mediocre at best bits of story everywhere that could have been fleshed out but were not  i find it disturbing to know that a lot of people have been paid for making this thing
Jan 2 2024,negative,truly terrible each character introduced gets about 2 minutes of screen time before joining the rebellion and thats about all the character building you can expect from this movie    the romance if it can be called that is shown by a few impassive glances    the action scenes are unfortunately no better pointless lasers flying around while main characters stand in the open waving around sticks and swords    the only positive is in its unrealised potential as a world it shows a few glimpses of an expensive and interesting universe that could have been but never will
Jan 2 2024,positive,thin characters yes but still an enjoyable ride
Jan 2 2024,negative,it had great visuals but i was very bored it was basically a bunch of short stories and overly done slow motion scenes
Jan 2 2024,negative,i saw direct rip offs of star wars serenity starship troopers and lara croft all in the first 15 minutes not a single original idea in it all with snyders usual visual tropes wont be watching any directors cut and certainly no sequel
Jan 2 2024,positive,great watch dark and very entertaining miles ahead of recent marvel  superhero garbage coming out lately looking forward to part 2
Jan 2 2024,positive,good action film  not much plot but good characters
Jan 2 2024,positive,yes it borrows some elements from other movies but i dont think it is as horrible as others say its hard to maka a classic fight an evil empire story without doing something thats already been done  my biggest grief is that the soldiers left to guard was over the top evil to obvious apart from the above a solid movie with stunning visuals enjoy
Jan 2 2024,negative,bad story telling super bad effects
Jan 2 2024,negative,worst than i thought it would be  it felt like a too serious version of star wars without any memorable characters or a resemblance of a coherent storyline  boring and not what i expected  pass on this one
Jan 2 2024,negative,the story was formulaic and predictable the villains were space nazis certain plot points made no sense overall there was too much cringe
Jan 2 2024,negative,corny and disjointed it lacks the ability to anchor the viewer within the story there are some visually pleasing scenes but they do not make up for the rest of the heap
Jan 2 2024,negative,the worst movie ive seen in recent memory i heard it was a rejected star wars movie pitch and it shows the worldbuilding is lazy and uninspired mostly delivered through excessive and tedious exposition and monologues the story is yet another shameless ripoff of seven samurai with a random collection of scifi tropes thrown in for good measure twodimensional characters and wooden acting are the final nail in the coffin i stopped and started the movie about four times trying to give it a chance and hoping it would get good i turned it off with about 20 minutes left because i couldnt bear it anymore
Jan 2 2024,positive,its nice to have a regular schmegular heros journey movie thats scifi they havent made anything epic since the early 2000s ignore critics if youre a regular person they like atonement enough said
Jan 2 2024,positive,good movie funny and great fx
Jan 2 2024,positive,you have to be in the right mindset for this movie if you think you wont like it chances are you wont but if you keep an open mind youll see the movie for what it really is i thought it was pretty good and im looking forward to the other movies
Jan 2 2024,positive,from reading the reviews i guess boomers dont want their memories of star wars be besmirched  it was great  casting acting the sets story was a great heros journey the best space movie since the original guardians of the galaxy
Jan 2 2024,positive,this is a goodlooking scifi movie of the typical heros journey story genre are there parallels to star wars yes because that is another heros journey story written as a scifi space rebellion arc i liked the characters and villians in this story the acting was well done the story is interesting and written well i await the sequels to see how it all endsor continues
Jan 2 2024,positive,whilst a slow burn i found myself on the edge of my seat the world building  introduction of characters has created space for what is sure to be an epic saga whilst the storyline is something that has been told before that is the case with most scifi  fantasy novels its a heros quest for redemption  for what is good in the world the visuals were epic  the characters have depth that i look forward to diving into as they the journey continues  cant wait for part two
Jan 2 2024,positive,ignore the critics this is a brilliant first part to a new space adventure looking forward to part 2
Jan 2 2024,negative,it was nice to see a new sci fi film and i was really ready to enjoy it but it was so completely unimaginative there was so much room to develop characters more but they didnt the story was boring so everything felt predictable it took too much from other stories and just seemed lazy and cliche my partner loved it though because he doesnt overanalyze
Jan 2 2024,negative,it keeps a fast pace of an action movie but the story is uninteresting and the characters shallow  the villain goes around with a a large bone in hand while commanding a ship that is worldender the physics and the anachronism of the movie are so bad that would wake you up in case you fell asleep between some slowmotion combats scenes
Jan 2 2024,positive,i think this movie is severely underrated i love a good futuristic sciif and this movie checks all the boxes the special effects dont look cheap like most movies with that much background animation the action scenes are very well done and super entertaining to watch the fantasy aspect is captivating and visually appealing
Jan 2 2024,positive,rebel moonpart 1 a child of fire meh i watched it alot of obvious see me camera angles music ok not great the usual underdog  treachery backstabbing underhandedness supposed to be 1 in filums underwhelming  650
Jan 2 2024,negative,absolutely awful a bunch of random scifi and fantasy tropes smooshed together with some decent special effects story was ridiculous fight scenes make less than 0 sense i would trust an 8th grader to come up with a better movie plot
Jan 2 2024,positive,amazing movie disney screwed up letting this one slip by
Jan 2 2024,positive,interesting movie and characters
Jan 2 2024,negative,backstory the movie
Jan 2 2024,positive,good scifi and have potential story
Jan 1 2024,neutral,this film felt extremely generic as a big scifi fan i wanted to like it but it just came down to the same old tropes with un interesting characters
Jan 1 2024,positive,this movie is pretty good  im not sure what people want there hasnt been a war based sci fi film that isnt a remake that got good reviews in forever  be thankful that this one is pretty good
Jan 1 2024,positive,loved it something different for a change
Jan 1 2024,neutral,basically a remake of battle beyond the stars some good visuals baffling accent choices yes of course the villain went to eton clearly laying some storylines for future parts but ultimately nothing to justify the money spent  no better than many straight to tvstreaming films that cost a fraction of this budget  glad i didnt pay to see at the cinema but entertaining enough to watch through
Jan 1 2024,negative,its classic space opera the problem being that if already with the pilot  it accumulates lots of negatives  far too many unnecessary lengths  narrative exposition which weighs down the already not good pace as much as the 1st fight in the camp is nice  punchy the 2nd in the inn with the badguy wanting to fck one of the characters but its sooo slow a sensation that will come back ofteen 
Jan 1 2024,negative,watched because of the great actors movie really sucked storyline was very weak just like the movie in general
Jan 1 2024,positive,loved the imagery story and characters while familiar it was still unique in its undertone focused on empathy and kindness as n such a harsh world beautifully filmed and fight scenes choreographed
Jan 1 2024,negative,justice league vs the space nazis  poorly shot weirdly lit medley of every scifi trope available set against a backdrop of cheap cg and peppered with wooden acting
Jan 1 2024,positive,excellent movie fresh different yet everything you want in a sci fi movie
Jan 1 2024,negative,i watched the entire movie
Jan 1 2024,positive,forget about critics reviews the movie is great
Jan 1 2024,positive,love the start of a new story the visuals of each planet has its own beauty there are also shots in a scene that make you wonder if a hidden image or meaning exists in that shot there are characters in this film that one can identify with some of these characters you just love to hate and theres still more back story and future story to tell with these characters i understand that part one has set up the team i am so ready for part 2
Jan 1 2024,positive,universe is cool would have liked to see more than just a pit stop at planets
Jan 1 2024,positive,thoroughly enjoyed it many artful scenes
Jan 1 2024,negative,i cant really describe how boring this movie felt everything seemed so generic i felt no involved at all with the charatcers that felt incredibly dumb at times i mean is it so hard to write something a little interesting slow motions and lens flares are not enough to make it a decent movie i usually tend to finish watching even things i dont like but im not going to watch part two
Jan 1 2024,negative,i dont even know where to start with this one the pacing was horrible they had a crazy overreliance on slow motion they introduced a bunch of super interesting characters with little to no backstory or development and the main character is and i cannot stress this enough literally gamora but instead of being adopted by thanos she was adopted by the empire from star wars this movie was horrible
Jan 1 2024,positive,i liked rebel moon it was not perfect but it was a fun watch
Jan 1 2024,positive,very entertaining  a fun ride from start to finish
Jan 1 2024,positive,what is wrong with you guys i cant even remember in the last 15 years when someone delivered an scifi like rebel moon this movie should be above 70
Jan 1 2024,negative,how did they ever get funding for this an unending row of cliches unbearably bad
Jan 1 2024,negative,give me back two and a half hours of my life my god what ever expectetion you have for this movie make it lower
Jan 1 2024,negative,not enough time given to develop each of the characters and sooo full of fantasy stereotypes this is a story that would probably be better as a 3book trilogy and then another trope can be checked visually pretty
Jan 1 2024,negative,for once the pro critics are right
Jan 1 2024,positive,300 meets star wars love them both and love rebel moon
Jan 1 2024,negative,the lack of creativity is strong here the cynical way of trying to get away with copying various science fiction masterpieces verbatim so much visual garbage unnecessary vfx abuse and painful slow motion  and snyders said his cut is the best save time and avoid this mistake
Jan 1 2024,negative,dull wooden script and acting and so much slomo you have time to take a nap during action scenes
Jan 1 2024,positive,well done but nothing new its pretty formulaicalthough im looking forward to the sequel
Jan 1 2024,negative,zack should let actual writers do the writing and not force them to insert his ideas into the narrative ever  rebel moon is nothing but a collection of scififantasy tropes cliches dressed up with tired and overused designs swipes from video games comics and other better movies and tv shows  rebel moon is absolute garbage  yuk
Jan 1 2024,positive,i am not a big scifi person but i actually enjoyed this and looking forward to next part of the series
Jan 1 2024,positive,for first time it is huge thumbs up nice visual effects i will watch again in few months definitely waiting for the sequel coming in april 2024
Jan 1 2024,negative,maybe its so bad its good the dialogue is cheesy and thereby hilarious and overall its stupid i watched the whole thing
Jan 1 2024,neutral,it was visually very nice but felt like a mash up of star wars guardians of the galaxy and dune the winged creature was stright up from hogwarts but in night mode if some one hasnt seen any of the movies they would find it cool story line is pretty formulaic so much so that you can predict whats gonna happen in the next movies
Jan 1 2024,positive,i delayed watching this after reading the critics review so was surprised by how much i enjoyed rebel moon  yes its derivative but so is almost every modern sci fi film ive ever watched with the possible exception of blade runner and inception  the backstory narratives were important to set the scene for the series the acting was good and pleasantly lowkey the dialogue was nicely minimalist the cinematography was wonderful and the action was gripping    and the magnificent seven was an excellent remake so using seven samurai as inspiration is a bonus  we need to stop with the whining star wars fanboy reviews or well never see part 2
Jan 1 2024,positive,its like watching a bad superhero moviemeh
Jan 1 2024,negative,this was nothing more than a rip off of the very first star wars movie rebels weird music and characters in a bar finding rouge pilot to fly you to look for more future  rebels fight off empire fleet while vastly out numbered acting thats not even that good and to make it even worse enough cgi to choke a horse if you want to see this kind of movie watch star wars 100 times better
Jan 1 2024,positive,it looks great and if youre inclined you can spend your time guessing which movie a scene has come from or see how many of the actors appeared in game of thrones but to be honest it is over two hours long and thats only part one i dont think were gonna make it
Jan 1 2024,positive,great story a lot of fun to watch
Jan 1 2024,positive,awesome movie definitely cant wait for part two
Jan 1 2024,negative,im glad i didnt pay money to see this in a theater even starting out with no expectations it was still a disappointment
Jan 1 2024,negative,what did i just saw    such bad and lazy script writing
Jan 1 2024,positive,im not sure why so low rating here but i enjoyed a lot such a mix of dune starwars and everything i liked aesthetics
Jan 1 2024,positive,300 meets star wars the storyline is flat and the effects are really good an enjoyable watch but nothing that will surprise you or make you think
Jan 1 2024,positive,i was entertained yes its derivative not nearly so much as john wick 4 but i liked all the movies it stole from so yes i was entertained and look forward to the second half
Jan 1 2024,positive,very good start to the saga waiting for the sequel which seems promising
Jan 1 2024,negative,if you like watching other people play video games then you might enjoy this there is no acting required for this film the dialogue is either voice over exposition or grunts and orders during fight scenes this is an idea for a movie but not a realized vision
Jan 1 2024,positive,the movie was not a masterpiece but entertaining and hopefully it will get better with part 2 the universe has potential i like   the movie
Jan 1 2024,negative,poor battle beyond the stars rip off with a modern diverse cast
Jan 1 2024,positive,if youve seen enough of zack snyders movies this is typically how they are as long as you go into knowing his style youll really enjoy the movie ignore the critics the movie is a great watch
Jan 1 2024,positive,first 5 minutes was a little worried but quickly found myself drawn in fun universe he created very star wars meets cyberpunk im excited to see the next part in april
Jan 1 2024,positive,visually stunning it is a good idea but the choppy story weakens the film and the at times patronizing dialog suffers youll get mad at the films potential to be great but in the end youll have enjoyed watching it
Jan 1 2024,negative,awful character developmentwriting worst movie ive seen in a while
Jan 1 2024,neutral,boring storyline a duplicate of familiar stories
Jan 1 2024,negative,there are movies made as if the setting and the heroes inspire and invigorate the authors this movie is opposite i got a feeling personally that the authors were as much bored and disgusted with it as was i
Jan 1 2024,negative,superb special effects cannot help a story built on tropes of the star wars series rebellion by downtrodden characters against an evil intergalactic empire a lovable robot a weird assemblage of aliens in a space bar etc there are certainly moments of a little tension but the outcome is never in doubt add to this that the inconsistencies are alarming  a society where people plough with horses hunt elk and cook over fires yet have automatic sliding doors and electric lights spend your time on something better
Jan 1 2024,negative,tries hard with plots and lines from  other various scifi movies but fails some good effects but not that engaging
Jan 1 2024,negative,its pretty its familiar its mildly entertaining and will fill in two hours dont come here looking for anything original though     take the best most cliched parts of all the scifi and classic western movies ever made and put them together into one scifi movie be sure to go extra heavy on the star wars franchise take inspiration and the best bits from everything from slang and clothing from gangster movies mafia movies action movies and even a smidgen of harry potter beasts and voila youve got it its rebel moon     entertaining pretty but not an original bone in its body
Jan 1 2024,negative,i want to like sofia boutella in something but even slowermo isnt going to do it
Jan 1 2024,negative,unnessesery long jumping to fast between sets bad characters over using of slow motion and the visuals are somethimes blurred and not sharp for any reason
Jan 1 2024,negative,awful accent  unwatchable please redub
Jan 1 2024,positive,i dont get all these bad ratings if you dont like sci fi movies dont watch them just to give them a bad rating this was a really entertaining movie really well done 
Jan 1 2024,negative,sw is bad enough these days do we really need more hacks attempting to duplicate their mindless drivel bad scifi bad writing bad acting no originality
Jan 1 2024,negative,this movie gave me diarrhea
Jan 1 2024,positive,i cannot understand any of the hate towards this movie quality acting quality graphics quality production predictable  sure  but in no way hurts the amazingness and enjoyment of the experience watch it and enjoy and stop being such critics
Jan 1 2024,positive,not as bad as critics make it out to be i actually watched the whole thing
Jan 1 2024,negative,writing was god awful not sure how much that affected the really bad acting but it certainly didnt help
Jan 1 2024,positive,the visual effects were superb throughout with compelling characters and outstanding performances especially cara the plot and setting reminds you of several universes but it never detracted from the viewing experience i thought one scene at the trading city bar was reminiscent of the star wars cantina but that was the only blatant borrowing i saw obviously it is about a group of rebels that rebel against an empire so you can see some of the parallels to star wars i also felt it had some homage to dune and chronicles of riddick the movie plays quickly at 215 i never felt it dragged and let me just say there is a twist near the end that surprised me and something unexpected i understand this is a multipart series so hopefully it will develop a following if you love scifi give it a chance and enjoy it for what it is and do not try to overanalyze it
Jan 1 2024,positive,i would give it a 4 out of 5 for what its worth it was obviously a star wars rip off but it was a rip off i enjoyed while i hated the character development pacing and length it was a movie i enjoyed and excited to see the future one of the reasons why i am writing a positive review is because it is only the start of something and has great potential
Jan 1 2024,positive,the writingdialogue felt very juvenile and the multiple grandstanding slow motion sequences felt cringe and pointless    i wasnt impressed
Jan 1 2024,negative,the plot is bugs life in space they did get warriors instead of circus performers
Jan 1 2024,positive, rebelmoon pg13 cómo película cumple todas las expectativas es entretenida tiene muy buena acción buen vfx hermosa cinematografía y un excelente score una problemática bastante relacionable y con una historia facil de seguir   esta versión abarca lo suficiente en cuanto historia y desarrollo para introducirnos a este universo y a estos personajes y justamente al mostrar solo lo suficiente para comprender la trama y personajes te hace querer conocer y ver mas dándole a la audiencia el ideal de seguir enganchado y querer ver la parte dos de esta historia y el futuro corte del director para indagar en el pasado de los rebeldes y en el trasfondo de la historia aún mejor rebel moon va directo al punto una dinámica que se puede percibir tal vez apresurada pero para lo que intenta ser esta versión lo logra muy bien una introducción épica pero sencilla al público a un nuevo universo     rebelmoon as a pg13 movie meets all expectations it is entertaining it has very good action good vfx beautiful cinematography and an excellent score a very relatable issue with an easy to follow story  this version covers enough history and development to introduce us to this universe and these characters and precisely by showing just enough to understand the plot and characters it makes you want to know and see more giving the audience the ideal of staying hooked and wanting to see part two of this story and the future directors cut to delve into the rebels past and the background of the story even better rebel moon gets straight to the point a dynamic that can perhaps be perceived as rushed but for what this version tries to be it achieves it very well an epic but simple introduction for the audience to a new universe
Jan 1 2024,negative,poor character development and boring
Jan 1 2024,negative,quite possibly the worst movie ive ever seen  its not original at all its directly a 1 for 1 rip of battle beyond the stars for the first half  nothing in this movie is actually original  its as if the writer took his favorite clips of movies hes watched and fed them into an ai script generator and filmed what came out the other side   also 75 of the film is purposely blurry for artistic reasons but only served to annoy me
Jan 1 2024,negative,not only did it steal ideas and styles from the likes of star wars star trek and lord of the rings but it looks like they also stole their makeup and props  add that to the two characters with absolute awful impersonations of northern ireland accents for whatever that was meant to add to the story  it was a god awful movie  please writers and actors go back on strike looking back that was a much happier time for the viewer
Jan 1 2024,negative,watch the seven samourai 1954 or the magnificient seven  1960 and you will get a better movie actors and better script
Jan 1 2024,negative,this movie is like a very bad composition of star wars star trek ghost in the shell warhammer 40k and even some mythology element wtf there is literally no build up of the charaters and no climax i felt like i was watching a very low budget scifi movie both the storyline and the directing are exeuted extremely poor this is definitely one of the worst movies i have watched in 2023 if not the worst
Jan 1 2024,positive,this movie was so good unbelievable graphics were great a nice mix of medieval times and new technology the story was beautiful and the fights were incredibly good cant wait for part 2 of the movie
Dec 31 2023,positive,loved it cant wait for the full length r rated version to see more
Dec 31 2023,negative,terrible save yourself the embarrassment of having a part 2
Dec 31 2023,negative,it just wasnt my cup of tea
Dec 31 2023,positive,it definitely gives off star wars vibes however the storyplot is what id call decent it at least keeps you watching i am disappointed its in parts as id prefer more finalization the ending is a bit unrealistic and frustrating the cgi is a little meh during some scenes but overall visually appealing some parts are predictable almost painfully so  but doesnt hurt the overall movie the acting could use a little polishing as some seriousdramatic scenes were almost comical and im sure that was not intended i do plan on watching further parts for finalization to the story as it does have my attention as id like to see where this story goes
Dec 31 2023,negative,visually great once the storyline evolves its all downhill from there i really feel that this was one of the 1st movie scripts written fully by ai the writers fed it 5 other successful scifi movies and said turn all of these into 1 movie giving us rebel moon
Dec 31 2023,positive,i liked it i knew it would get bad reviews before it came out it held my attention and was a lot of fun and i cant wait for part two so there
Dec 31 2023,neutral,seem like copy paste from random movies magic sifi mixed with olden times wtf its like chatgpt created it
Dec 31 2023,negative,nonsensical tripe zero sense of scale or appropriateness eg rustic cottages with sliding doors but lets use a horse drawn plough  for agriculture
Dec 31 2023,positive,this movie is great a great start to a new universe i cant wait to see more amazing visuals and great action
Dec 31 2023,positive,agree with other reviews  still enjoyed the movie and will watch second one but fails to establish an enduring ip  liberally takes from other scifi ips starwars  foundation even potter to name a few  and does not invest enough in character development  general titus tarlak  nemesis and others all deserved more time in their background to make us care and get vested      will be mostly enjoyed and forgotten fast
Dec 31 2023,positive,derivative in details but solid story core even if based off of seven samurai i think this would have been better as a series more time for character development would have benefited the story very entertaining just dont go into this movie thinking star wars be open minded
Dec 31 2023,positive,i thought this movie was epic the first fight scene where shes protecting the girl literally got my heart pounding i dont understand why so many disliked this movie because i thought it was amazing and i cant wait for part 2
Dec 31 2023,positive,the film major inspirations include star wars and game of thrones there are interesting characters and the visuals are excellent however the film is too predictable and could have a much stronger plot to be better i did enjoy watching it but it could have been better overall i recommend it especially for fans of the scifi genre
Dec 31 2023,positive,it was fine and that is all the cgi was decent the acting was pretty good but the story was seriously lacking i feel like a whole lot of nothing happened i have a feeling when part 2 comes out well be saying they could have cut both films down to make one movie
Dec 31 2023,negative,nice visuals terrible script terrible acting improbable scenarios  i dont mean the scifi elements of course more the human interactions which are weak and too easy too obvious its the magnificent seven of the 21st century done very badly i wont be watching part ii if it were to be released
Dec 31 2023,positive,movie has flaws but very enjoyable it doesnt deserve all the negative reviews
Dec 31 2023,negative,the character development plot melodrama all horrible its like if you asked ai to make a movie mashing up star wars harry potter the matrix lord of the rings and vikings theres no reason to care about the characters or their struggles just instantly drama theres no humor most of the characters arent even likeable the action and the plot are very contrived you can tell whats going to happen before it does just more terrible scifi garbage  we want good scifi movies again this aint it
Dec 31 2023,negative,so stereotyped and hackneyed it looks like a parody until it becomes so violent it becomes torture porn truly an unpleasant experience  i cannot imagine how depraved the directors cut must be if this is the cleaned up version
Dec 31 2023,negative,a thick base of star wars seasoned with a dose of lotr plus some elements of dune with a pinch of gladiator and a little harry potter plus anything you want to add thats the recipe
Dec 31 2023,positive,very predictable at times but enjoyable like game of thrones meets star wars excited for part 2
Dec 31 2023,negative,overall not great not likeable characters overall poorly casted way too much slow motion scenes which is a zach trademark 
Dec 31 2023,positive,dont believe the hate hype  the movie has a unique fascinating aesthetic an action oriented plot and an intriguing premise  comments that criticize a disjointed and incoherent plot are completely misplaced  the story is more than easy to follow and the character flashbacks are well introduced can not wait for part 2
Dec 31 2023,negative,its star wars meets game of thrones meets harry potter meets the avengers   are there no new tales to tell bowing to a hippogriff to tame it really the graphics were nice but seriously the story line was predictable by almost everyone over the age of ten years
Dec 31 2023,negative,felt like someone told chat gbt to make a western scifi movie with nazis and slow motion wast of time watching it ive seen better stories in mystery science theater 3000
Dec 31 2023,positive,this is one of those movies that hits all the right cliches to make it a good waste of an hour and a half if youre up for it
Dec 31 2023,negative,nothing original plain predictilable storyline everthing look like everything done before
Dec 31 2023,positive,i really liked rebel moon despite the critics reviews it had great effects and cgi a storyline to get behind and interesting characters enjoy it for what it is  an action packed visually dynamic film all in all very entertaining and looking forward to the next chapter
Dec 31 2023,positive,it was going for complex and ended up being too simple of a story visuals were perfect its like a space 300
Dec 31 2023,positive,it was not what i expect from this film but it was cool
Dec 31 2023,positive,it has been a long time since i watched an epic scifi that doesnt have any kind of source material rebel moon part 1 has amazing casts and premises cgi is also very satisfying sound design and scores are great to hear the only thing that i think rebel moon can improve is the action scenes since ive been exposed to john wick most action scenes in movies just feels off will watch part 2 and if there is a directors cut absolutely will watch also
Dec 31 2023,negative,great visuals but thats it the story is a mixture of a dozen other movies character development is not existing if you are home alone the weather outside is awful and you did like star warscomicsdune go for it
Dec 31 2023,negative,has the feeling of being written by someone who watched star wars once and stepped in to become a writer during the strike
Dec 31 2023,negative,so many tropes theres no room for characters to breathe its so inspired by others that it could be a sequelprequel to any movie big waste of everything for everyone
Dec 31 2023,negative,over the top bad guys turned me off too much and stopped watching after about 30 mins
Dec 31 2023,positive,isit an oscar worthy film worthy of 5 stars no     but it is entertaining visually amazing and its a completely new universe no source material     yes it borrows elements from other movies but what movie doesnt these days     at worst this film should be 5 stars imo     average at the very least     will watch the directors cut and part 2 for sure
Dec 31 2023,positive,i love it an entertaining movie with incredible photography and that is not more than what it promises but not less either
Dec 31 2023,positive,superb  slow paced at times but that gives you time to appreciate the stunning visuals  battle sequences are remarkable  music score is perfect looking forward to seeing part 2 
Dec 31 2023,negative,basically a starwarslike version of seven samurai 1954  kurosawa akira   only with far more poor story   and poor trying hard to be cool action scenes    dont waste your time on this one go see seven samurai instead
Dec 31 2023,positive,this movie is a masterpiece
Dec 31 2023,negative,bland derivative boring honestly just painful to watch especially when it had a lot of potential visuals were honestly pretty good but the plot the writing the dialogue the characters just made me want to put a gun to my head or atleast switch to a better movie like dune star wars ect because at least its then the source material and not just a lazy poorly executed knockoff
Dec 31 2023,positive,of course when you watch the first part of a new movie with no advertising or book hype its hard to understand the plot like maze runner but this movie is awesome graphics and plot are awesome i love it cant wait for part ii
Dec 31 2023,positive,reminds me a lot of firefly  the origin story made it is a little disconnected but it has a lot of potential
Dec 31 2023,positive,it seems to be a mix of many scifi movies it has you rooting for the protagonist  decent story  good effects entertaining
Dec 31 2023,negative,wanted it to be akin to star wars but wasnt the case just another 500 knockoff with badannoying cinematography and a loose plot turned it off after 10mins wish i wouldve sooner
Dec 31 2023,positive,great movie i was entertained i loved the characters and the storyline was interesting
Dec 31 2023,positive,if you like the magnificent seven or you are a big fan of scifi and fantasy this movie will feel like your happy place sure it pulls from a lot of previous work but it is pure fun and visually awesome dont let the curmudgeon skeptics dissuade you watch it
Dec 31 2023,negative,no creativity no story coherence just a bunch of clips from star wars matrix the 5th element gladiator brave heart etc and whats up with the overuse of slow motion along with dramatic music every  5 minutes it became tedious to watch so i ended up muting the movie and scrolling my phone
Dec 31 2023,positive,great action slo mo wasnt bad stop nit picking good story was like dune but the idea was pitched to star wars before the most recent movie of dune came out great characters excited for part 2
Dec 31 2023,positive,great move loved the story and the vfx
Dec 31 2023,negative,this was a very big disapointment wow  the only thing i will give credit to this movie was anthony hopkins voice being used and some of the visuals were quite good  this was awful
Dec 31 2023,positive,exceptional cast build up and story line
Dec 31 2023,positive,entertained me so its fine
Dec 31 2023,positive,the movie is funny and have scenes joinfuly it doesnt change your life but its easy to see until ends
Dec 31 2023,negative,i was so excited about this movie but it was so stupid and boring a few fight scenes were amazing the lead actress is amazing but the rest of this film is trying too hard to be an alternative scifistar wars esque type film there was just too much from 300 as far as style and film tricks and the rest was just plain stupid im so sorry to say all of this just over it already ugh
Dec 31 2023,negative,its not the worst movie ive ever seen character development sucks characters in general suck but its semi entertaining
Dec 31 2023,positive,not bad but not great either kinda like a star wars sequel with less familiar characters and elements of dune and foundation
Dec 31 2023,positive,really liked the movie so many movies the critics get wrong like this one
Dec 31 2023,positive,to say it is a masterpiece is an understatement the only thing that can be criticized is the length since it could easily last at least an hour more to better develop the plot but despite of that the movie delivers cant wait to see the part two
Dec 31 2023,negative,very boring far too long and the usage of slow mo was so completely pointless it was like someone just hit the slowmo button at random times and far too often as if my 4 year old was manning the button the characters and acting were boring weak and just plain bad the plot was so simple and the costumes also made absolutely no sense nothing about the movie was coherent
Dec 31 2023,positive,only gets 3 stars for me due to production and visuals     movies started with potential for me but plot couldnt carry it through to the end
Dec 31 2023,positive,very entertaining movie cant wait for part two
Dec 31 2023,negative,if this wasnt written by ai im not convinced it wasnt we can use it as a reminder of how derivative things already became before ai took over
Dec 31 2023,positive,actually like this im just annoyed that we have to wait for part two
Dec 31 2023,positive,yes it pulls from an array of scifi and fantasy themes however its very well paced and quite entertaining if you are a fan of star wars and lord of the rings you will definitely enjoy this movie 
Dec 31 2023,negative,isnt this just battle beyond the stars  seemed very derivative
Dec 31 2023,negative,prob the worst movie ive seen this year
Dec 31 2023,negative,one of the most uncreative movies ive seen the visuals are amazing but the story is basic this feels like a bad mix up of dune and star wars im kinda done with space nazis too
Dec 31 2023,negative,the film is interesting but the script is weak and meaningless
Dec 31 2023,positive,very entertaining people are jumping on the bandwagon of recent film flops this one is not one of those it is a very stylistic  visually compelling film while it plays on tropes much like any genre it sets up for a story and sci fi world that has been missing in recent film ignore the bad reviews sick film
Dec 31 2023,negative,substance lacking derivative scifi that invokes no feelings in the viewer towards the characters or plot unfortunately isnt made up for in action with slow style fight scenes making it an unengaging and dull watch
Dec 31 2023,negative,really bad not just bad but really bad weak storyline bad acting accents that keep changing irish one moment northern irish the next plot non existent no idea why there was so many slowmos it was like i was back in the 1980s or maybe it was an attempt to divert attention from just how shite this really was
Dec 31 2023,negative,writing was pretty poor the acting was not very good lots of inconsistencies and jumps if this is supposed to be a brand new movie and not just the star wars rip off than it needs to fill in the gaps and explain the motivation of the characters a lot of the characters just were given one or two sentences and suddenly just jumped in and started helping the protagonist a lot of the acting was just grossing chewing and just not a very entertaining movie
Dec 30 2023,negative,absolutely not a single original line trope nor character takes itself way too seriously without delivering any kind of actual plot storyline or arc that anyone over the age of 11 would care can be visually stimulating at times but pushes epicness so much that it becomes annoying theres only so much slowmotion smoke lens flares and epic chorus you can take in a movie
Dec 30 2023,negative,naaah you would think that with all the present technology and ai it should be amazing but its just ridiculous to watch
