Dates,Scores,Reviews
Nov 27 2022,positive,the movie was great
Nov 27 2022,negative,walked out one hour in  0 character development 0 plot development it was as if we were watching the same fight scene for a constant hour i had no idea one hour into the movie why these characters were doing saying what they were doing this movie was apg 13 movie and i watched 2 characters nearly hook up in a scene that made the movie unrecognizable in so many instances it looked as if dwayne johnson was conflicted in saying what he was saying and acting the way he was acting because again it made absolutely no sense whatsoever  i paid 25  2 tickets to see this movie and it was the biggest waste of my money in some time
Nov 27 2022,positive,was cool not to see it twice but entertaining
Nov 27 2022,negative,another the rock movie but this time out of the jungle
Nov 27 2022,positive,we took our eight year old grandson he enjoyed it and we enjoyed it
Nov 27 2022,positive,this was a great movie i loved it so hope they make another one
Nov 27 2022,positive,awesome movie action packed with a great story 1010 will watch it again
Nov 27 2022,positive,i like dwayne johnsons performance
Nov 27 2022,positive,just a lot of fun and much funnier than i expected  another example where critics are just too full of their own opinion the audience score is far more accurate
Nov 27 2022,negative,some terrible editing cuts acting and camera work quite messy flow of story weak intro too fast and too much music movie should have given time to breathe only good things were the cgi and action
Nov 27 2022,negative,predictable droll annoying terrible
Nov 27 2022,positive,the movie was great but i think the rock is a bit overused in action movies great plot twists and i loved the postcredit scene everything was kind of as i had imagined it its definitely a solid 455
Nov 27 2022,positive,movie was great action packed and a big fan of dwayne johnson but the theater is horrible they let people sit wherever they want even though i paid 3 hours in advance for a seat that i didnt get to sit in
Nov 27 2022,negative,zero character depth cheesy side characters with flat jokes throughout either it was the horrific writing or the bad direction but this movie simply doesnt work
Nov 27 2022,positive,i liked all the action and how intense it was
Nov 27 2022,positive,best shiznit in the shiznit
Nov 27 2022,negative,dwayne really let us down on this one the movie is bland and unoriginal
Nov 27 2022,positive,it was fantastic easy to follow story and lots of action was really glad to see brosnon in there too
Nov 27 2022,positive,this is the best movie i have seen all year i loved it the rock is a real bad ass
Nov 27 2022,positive,i had more fun than i had at any recent marvel movie dc might finally have it figured out  things i liked  action  humor  music  the rock clearly loving playing this character while also still just being himself
Nov 27 2022,positive,ok cliche storyline bad cgi
Nov 27 2022,positive,one of dwaynes best performances complimented with a good story and great action sequences
Nov 27 2022,positive,overall was a good movie
Nov 27 2022,negative,as much as i hoped to enjoy this film the honest truth is simply that dwayne johnson lacks the depth of character and willingness to reach that even a role like this needs  i guess it was fine but i would say the film overall was as forgettable as thor the dark world the marvel film that everyone forgot existed
Nov 27 2022,positive,i absolutely loved this movie screw the critics it was fun and the fight scenes were awesome
Nov 27 2022,positive,its really such a fun movie to watch and the fight scene is perfect
Nov 26 2022,negative,i went in with no expectations wanted to give it a clear path my god is this film terrible the rock must have had about 30 words to say just looks moody all the way through it poor dc just struggle making good films maybe james gunn will have more luck with the great potential dc has
Nov 26 2022,positive,the snacks where great and the characters where great it just did not really a plot line
Nov 26 2022,positive,i thought this was incredibly fun film full of action and decent cgi  its never boring although some characters like cyclone and smasher are cheesy and are missing any character development the film never fails to entertain
Nov 26 2022,negative,89 viewer score the dialogue and acting was so so bad the cgi like a video game ott wokery and the bad guys were laughable and oddly absent for a large part of the film  thats a lot of people with very low standards  i had to watch in it two chunks i was getting so bored after an hour
Nov 26 2022,positive,great image good story
Nov 26 2022,positive,not the best movie i saw this year but it was fun i cannot stand the young kid i would love to see this movie recut without his presence
Nov 26 2022,positive,fun the movie is very fun while not every joke may land you will definitely enjoy this dc film this is the kind of dc film you are wanting to be made pierce brosnan and aldis hodge also stole the show with the their incredible performances you will want to see more of them on screen
Nov 26 2022,neutral,the only redeeming factors of this movie are action scenesstale dialogue and a predictable plot that doesnt rap up nicely
Nov 26 2022,positive,i think if youre a kid watching this it might be a lot better as the tagalong skateboarding get it hes cool cos he skateboards kid indicated to me at least that much to this point the story was a bit dumbed down and there was a really confusing set of swipes at more complicated ideas as it goes an ostensiblyforeign invader disrespecting a local culture is ousted in a coup or liberated by a powerful unstoppable force with no qualms with murder en masse  however this force is not overtly misanthropic and thus is an improvement  and leaves a gaping power vacuum in a land that has a history of powerful dictators fin   the action scenes are in that superfast quickcut snyderesq fashion which i personally love but some viewers find nauseating and fairly graphic not quite the level of the boys but a step up from man of steel the cgi is amazing with one laughably bad exception toward the end it seemed like the movie tacked on the last quarter of the movie as it sort of ends threequarters of the way in then the writing and some of the cgi take a nosedive    anyway both my liking of dr fate from the comics and the wellcgied snyderesq fight style made this watchable for me as an adult
Nov 26 2022,positive,it was exiting action packed movie very interesting 
Nov 26 2022,negative,never has a film been as bad as this   no words can describe how awful this is in so many ways
Nov 26 2022,positive,downloading it now 
Nov 26 2022,positive,good story with comedy and lots of action
Nov 26 2022,positive,action  10   graphics  65  direction  55    watched it twice and i no like it i think its a great action movie
Nov 26 2022,positive,a cinamatic masterpiece only dave filony could produce this is one of the best perfomances the rock and cg man have gven in a movie yet
Nov 26 2022,positive,masterful acting performance by the dwayne the cock johnson
Nov 26 2022,negative,if i wasnt stoned when i saw this movie in the theater i would give it zero stars it was incredibly boring and the story was bizarre i would not recommend this to anyone who plans to watch it while sober
Nov 26 2022,positive,not bad action was pretty good  editing was jumpy and seemed abrupt in certain shots  some of the acting was weak by a few secondary characters
Nov 26 2022,positive,the movie is good not great not terrible great fight scenes with necessary brutal elements the plot however they tried to put too much eggs in the same bowl and it ended badly
Nov 26 2022,negative,same story line   uncertain superhero doing his usual stuffsaving and destroying thingsuntil a number of other superhumans realise the superhero is a threat choose to submerge him in water after a few minutes  he stands up to kill the supervillain which is boring the highlight is that the supervillain is aware that he will die horribly at the conclusion of the film because the villain may have seen marvel movie the director introduced an idea lets take the villain out of the box and split him in half the end gosh kill mee
Nov 26 2022,positive,awesome loved the movie
Nov 26 2022,negative,i cant believe dwayne johnson and pierce brosnan agreed to do this movie do they need money that badly wish i could find something good to say about it my recommendation is dont waste your time very disappointing
Nov 26 2022,positive,this movie was excellent the story the action amazing
Nov 26 2022,negative,awful bad script badly placed music humour that misses nearly every time bad wire work cheap fx dr fate is great but the rest are poor dc has been floundering for the last 5 years
Nov 26 2022,positive,loved it  the rock was amazing  action from beginning until the end  not much character development with it being so action oriented  but solid movie
Nov 26 2022,positive,i enjoyed the movie and the action was great 
Nov 26 2022,positive,there was a lot of action and some really cool special effects  the story is a little confusing at first then it gets clearer in the end  there were some funny parts not sure if it was supposed to be funny overall not a bad flick
Nov 26 2022,positive,for a dc movie really good
Nov 26 2022,positive,not dc level  it felt like rushed but watchable
Nov 26 2022,negative,a badly made copycat
Nov 26 2022,positive,great movie the critics are jerks as always
Nov 26 2022,positive,great movie and thank god it had no woke bs maybe thats the reason why the rotten tomatoes team gave it a very bad score 
Nov 26 2022,positive,a refreshing movie in this new age of cinema much needed thank you to the rock and thank you dc for releasing this
Nov 26 2022,positive,lots of action but just as much to build off of for future dc movies great movie overall
Nov 26 2022,positive,it was a good movie  basically rock convinced the directors to handle the movie like old school wrestling buildup  building up the fight to come     i think its working and as marvel is currently collapsing  it couldnt come at a better time     now if they can only stay true to souse material and not sht in fans and comics that would be nice looking at you marvel
Nov 26 2022,negative,it was both too fast and too long as well as cheesy and unoriginal ive never been so disappointed after all the hype
Nov 26 2022,negative,its superhero movies such as these with absolutely horrible cgi a generic storyline and the completely wasted talent of notable actors ie pierce brosnan that are a big reason todays hollywood is extremely waterdowned repetitive and highly uncreative the epitome of a film that aims to appeal to a global audience market cheesy af preteens and younger audience members may enjoy as well as foreign audiences who looking for yet another attempt of a superhero box office buster
Nov 26 2022,positive,the movie had great action and characters
Nov 26 2022,positive,once again rotten tomato gets it wrong this is by far the best super hero movie of the year
Nov 26 2022,negative,im so disappointed in this movie i was super excited to see it and now i regret paying money to watch that piece of junk horrible acting and super corny
Nov 26 2022,positive,great film dont listen to these marvel paid to play critics the rock kills it in every movies hes in
Nov 26 2022,positive,the movie is fantastic the rock brosnan and shahi are allsuperb aldis hodge is a bit klunky but effective  the other two heroes are a bit distracting but not in such a manner as to derail the film the villain is a logical adversary to the character and works well good movie the poor reaction from critics is typical theres no lecture in the film so critics are in full tantrum mode good its a kickass film
Nov 26 2022,negative,worst rock movie ever i was very disappointed to see him make such a evil and dare i say satanic film
Nov 26 2022,negative,not nearly enough story dialogue or character development even for a comic book story disappointing
Nov 26 2022,negative,to me it felt like there was no storyline im giving it 2 stars cause of the fight scenes
Nov 26 2022,positive,i dont agree with the critics i went in thinking this was going to be another bad dc movie however my family and i thoroughly enjoyed this
Nov 26 2022,negative,terrible dont waste your time the rock is a one dimensional character in whatever movie hes in and that one character is the rock a horror show terrible script plot acting cgi nothing redeemable here
Nov 26 2022,positive,look people going into these movies expecting a cinematic masterpiece are most likely losers with nothing else to do with their time at the end of the day you watch these sort of things to see good guy beat up bad guy and this movie does it great im not putting 4 and a half because i analyzed this movie put it in some algorithm and spat out a result no im saying that during the watching period of this movie i got a 4 and a half amount of enjoyment
Nov 26 2022,positive,it was good  not outstanding but watchable
Nov 26 2022,negative,it was so so meh they could have done soo much more with this
Nov 26 2022,positive,i actually enjoyed it way more than i anticipated aldis hodge and pierce pierce brosnan were terrific i want to see more of dr fate and hawkman the rock is what sets this movie back hes a terrible actor
Nov 26 2022,positive,its a super hero action film not sure what the critics are looking for exposition come on man the action rocks and the movie has a great pace big sfx and the rock what did the critics think this movie was gonna be  fans love it i dug it and had a good time thats what matters
Nov 26 2022,positive,loved pierce brosnan in the movie and his character  not so much into the skeletons and the word shazam
Nov 26 2022,negative,this movie could have been so awesome like shazam but instead its bleak dull underwhelming the cast is well ok but the characters are dull you dont get attached to them the poor kid who plays atom smasher he is supposed to be a comic relief but he is just annoying the bad guy at the end looks so stupid my god what were they thinking when they made this movie  the only good part of the movie is when adam appears after that its a farce
Nov 26 2022,positive,great visually character development was a bit choppy and rushed
Nov 25 2022,positive,great action movie dwayne johnson was great
Nov 25 2022,negative,story went off and acting was terrible
Nov 25 2022,positive,no doubt dwayne the rock johnson has done superbly to portray the character and save the movie from unwanted characters whos presence is not all required cgi was bad  it could have been a good movie with a good plot overall its a one time watch
Nov 25 2022,negative,zachary levi is better
Nov 25 2022,positive,great superherovigilante movie  lots of action and some suprises with an overall predictable plot
Nov 25 2022,positive,fun action movie but rather erratic storyline
Nov 25 2022,negative,good special effects predictable violence that got boring the rock has little emotional range too much reliance on magic
Nov 25 2022,positive,idk what the critics are on about this is a pretty decent film compared to recent marvel ones which were pretty shi tto be honest it would have been better as an r rated movie but this was pretty decent too doesnt deserve the critics ratings
Nov 25 2022,negative,it was awful  dwayne johnson seems to think his wresting smolder is drama  the dialogue was terrible and the plot was just kindergarten at best  it is sad that he spent that much time trying to get this movie made when it is just a joke
Nov 25 2022,positive,it was violent and funny i truly enjoyed it the affects were awesome and story was really cool some of it was a little over done but overall i would watch it again
Nov 25 2022,positive,this is a very bad movie that everyone should watch
Nov 25 2022,positive,entertained good characters development and good action it achieved my expetations
Nov 25 2022,positive,its the best dc movie i have ever seen and experience but there were some scenes i dont like
Nov 25 2022,negative,the movie was bad acting was bad with characters that were completely useless atom and cyclone cgi was bad with 200 mil i honestly dont know how that was possible when movies with half that budget look better and all in all the story was tired the action only happening in 1 location mostly things didnt make sense and the rock is the worst fake natty he cant even act wtf stop casting him in movies he ruins all of them
Nov 25 2022,positive,it is a good movie dont believe the critics because they are crazy this movie is pretty nice and i recommend it if you want a good movie to watch
Nov 25 2022,positive,i havent enjoyed a superhero movie for so long this movie was awesome get rid of these socalled critics they are useless
Nov 25 2022,negative,just very very bad movie everything is terrible dont waste your money
Nov 25 2022,positive,it was pretty good  cant go wrong with the rock not the best movie i ever saw but still worth the watch
Nov 25 2022,positive,it was good for what it was a good superhero action movie i enjoyed it and so did my kids
Nov 25 2022,positive,action pretty much constant visuals awesome background vague
Nov 25 2022,positive,awesome movie fast pace action critics suck
Nov 25 2022,negative,plot sucked another poor showing for dc so much for the rebirth
Nov 25 2022,positive,its was good  funny
Nov 25 2022,positive,dc delivered awesome story and graphics
Nov 25 2022,positive,its was pretty good entertaining but not wooow
Nov 25 2022,positive,it stumbles on the writing but makes up for it overall
Nov 25 2022,positive,plot was lacking but visuals were spectacular
Nov 25 2022,positive,definitely an adventure loved loved loved every second of it a must see
Nov 25 2022,neutral,it was a lot of great cgi with very little creativity in the storyline
Nov 25 2022,positive,i enjoyed it it was pretty good the story didnt have the usual hero type character and back story
Nov 25 2022,positive,is regular movie effects good
Nov 25 2022,positive,fun movie my kids  11 18  enjoyed it love the play of a more serious story mixed with the usual comic book style teamups it doesnt sound like it would work but it does
Nov 25 2022,positive,amazing just amazing besides some cg moments out of place ofc
Nov 25 2022,positive,it had a great plot with some funny moments however i had no idea where some of the characters came from overall it was a good movie and set the path for a sequel or future dc film
Nov 24 2022,positive,the rock rocksmaybe shallow but he was made for this role
Nov 24 2022,positive,best heroe movie waiting for more
Nov 24 2022,positive,great movie gets going quick and stays going
Nov 24 2022,positive,great movie the plot catches you and holds your attention with a couple of twists and then theres dwayne johnson 
Nov 24 2022,positive,was pretty entertaining not the greatest story but a decent popcorn film
Nov 24 2022,positive,the visuals and flying sequences were absolutely superb just wish it was longer
Nov 24 2022,negative,even for a superhero movie this was exceptionally bad  the dialogue feels like it was written as an 8th grade pre teen boys semester project  which makes sense since youd have to have the judgement of a 12 year old to be impressed by anything this movie has to offer  watch at your own risk this movie will make you dumber
Nov 24 2022,positive,this movie is an actionpacked fun story and a refreshing moment for the superhero film genre this film gives each character a unique feel and the simplicity of the plot works for it dc continues to make their characters feel unique and epic as they slowly rebuild and piece together the foundation for their cinematic universe we have to remember that these films are comic book adaptations not comic books themselves so i dont deduct points for lack of comic book accuracy as the film itself was very enjoyable and has great rewatch value
Nov 24 2022,positive,the fight scenes were incredible
Nov 24 2022,positive,possibly my favourite dccu film to date great action and effects really hope to see more of ba in the near future
Nov 24 2022,negative,this movie had a trainwreck of a plot
Nov 24 2022,positive,decent movie good but not great didnt like the guy playing hawkman but dr fate was great and not a single homosexual reference in the movie to shove down our throats 
Nov 24 2022,positive,probably one of the best superheroes movies ive ever seen
Nov 24 2022,negative,atrocious this and we84 are the worst superhero scripts in the last decade unfortunately this is a watered down black panther it resembles it too much and the script should have been a suicide squad movie to capture a mad black adam dictator this character should not have its own movie it should be s recurring villain that is captured and could be used in the suicide squad the script is very bad and jla are a joke if this movie was to be madeat least this should have been a character mentioned before and be the villain in shazam 3 to make it work at this point the dceu is not fixable btw this should have been a hbo max exclusive not worth watching in theaters
Nov 24 2022,positive,great movie cant wait for part 2
Nov 24 2022,positive,dumb fun superhero movie who dare to take itself pretty serious a perfect alternative to the sillyness and preachyness of the mcu not perfect by any definition but a fun watch
Nov 24 2022,positive,its good to see a move in the genre having fun with its story without having to bash it audience with any messaging other than this is a comic book movie   the cast put their heart and soul into it and it showed look forward to more
Nov 24 2022,positive,dc has officially won me over to their side  no longer do i prefer marvel movies over dc  hello dc goodbye marvel  i have been really enjoying the dc universe its got depth character atmosphere good writers good actors and heart and soul
Nov 24 2022,positive,the movie is very good
Nov 24 2022,negative,im not gonna lie this movie is pretty ass while watching the movie it does have some great fight scenes that is the only positive thing i can say about the movie the movie makes a mockery of already established heros and completely destroys any actual sibilance to some of the heros and their backgrounds biggest one in my opinion being doctor fate and nabu completely rehashing and changing the character the acting from some of the characters such as amon the present child in the movie is so unacceptable for such a big film im aware that my opinion will not change the super hero hive mind of fans but at least this little score ticking down from this brings solace to the 2 hours of my life wasted at another rehashed super hero movie
Nov 24 2022,positive,i loved the movie it had action and comedy and it made the time fly because it was so good
Nov 24 2022,positive,entertaining last scenes with the kid and street civilians from fighting were horrible and unnecessary but good overall
Nov 24 2022,negative,not very good character development is extremely poor story meanders without explaining much about which superheroes got which powers and the souce  black adam just seems to be some invincible guy and like what are his powers everything     not very good
Nov 24 2022,positive,for those that like lots of very fast action and loud movie they would probably have 5   i just got a little confused which people were fighting which group
Nov 24 2022,positive,a new start for dc hope they continue the momentum
Nov 24 2022,positive,great movie fresh to see a super hero really lay the smack down the whole heroes dont kill vibe always feels to pure and high and mighty a hero who does whatever it takes
Nov 24 2022,positive,better then any other dc movie since christopher nolans batman trilogy
Nov 24 2022,positive,once again rotten tomatoes gets it wrong it is a good movie with good action and a great plot by no means is it perfectbut name a superhero movie that is worth the watch hackman is a dick
Nov 24 2022,positive,it had everything a super hero movie should have action from start to finish  great special effects and a cliffhanger ending that makes you want more i really enjoyed seeing pierce brosnan in a movie
Nov 24 2022,positive,entertaining with good cgi just what if it had less fighting scenes and instead there was more storytelling about his past
Nov 24 2022,positive,finally a superhero movie that had action the whole way through i understand that the canon was not exactly correct but it was fun to watch i would 100 recommend seeing it
Nov 24 2022,positive,wife and i enjoyed the movie loved to see some of the less popular dc characters they were great on screen
Nov 24 2022,positive,the rocks charisma was the only thing keeping my attention and holding this thing together even that seemed to be watered down the story line was weak and transparent im guessing better context was left on the cutting room floor  good for mindless action but watch it without expectation
Nov 24 2022,negative,3 writers and 14 years in production you would think more time would make the writing better but this was just the old superhero plot that died in the 80s and fight after fight bs no drama no suspense no mystery and no real fun decent acting and special effects next time hire one decent writerdirector to fulfill their vision
Nov 23 2022,negative,the casting for amon is a complete mismatch its not the acting but hes simply too old for the script age appropriate cast amon and it wouldve been a solid 3 for a hungover movie
Nov 23 2022,neutral,the action was great cgi was way to shotty from a triple a film imo the story was ok but th3 dialog is just awful and there are too many terrible scenes in this movie
Nov 23 2022,negative,totally overrated weightless and with a rather poor plot lousy performances lousy script and a cgi horrifying the only defensible thing is the soundtrack
Nov 23 2022,positive,cool for the action thats about it the rock dumbed himself down to play this character but optimistic for whats to comeif anything from this movie 
Nov 23 2022,positive,a solid 5 star for a fantasy film that was well written produced and acted throughout suspension of disbelief the whole way through encapsulating me for the entire movie well worth it for marvel fans
Nov 23 2022,positive,its a great movie the rock is a natural
Nov 23 2022,negative,more woke bs when will they stop this
Nov 23 2022,positive,i had fun with this film i even found myself able to get past the stars acting for this character onenote was applicable
Nov 23 2022,negative,some of the worst writing and characters that i have seen in a long time
Nov 23 2022,negative,two hours of cgi fight scenes just couldnt make up for the lack in plot depth introducing multiple new characters was bound to fail due to the lack of character introduction and development black adam spent a decade in the making yet fell flat on its face
Nov 23 2022,positive,a pretty good action movie i can see dc universe competing with mcu from now on properly
Nov 23 2022,negative,what a stinker the rock made a stinky and made us pay for it it a big o stinky movie
Nov 23 2022,positive,been awhile since ive enjoyed a sup flick and adam was most def dope from start to finish   no joke thought i wasnt gunna like it but i was completely entertained most def dc uni comin strong
Nov 23 2022,positive,the movie is really good cuz its the rock
Nov 23 2022,positive,was an okay movie i wish id have waited until it was on netflix 
Nov 23 2022,neutral,basic followed a typical story line nothing too exciting the rock is a good actor
Nov 23 2022,positive,it was a decent movie the last 20 minutes was better than the rest the story was somewhat novel for a superhero movie it was a good action movie but just wasnt the best i wouldnt ay it was a waste of a 10 movie ticket though the acting directing digital effects were all amazing
Nov 23 2022,positive,looks like there is a lot of outoftouch critics out there i agree with the audience great movie
Nov 23 2022,positive,actually enjoyed the movie better than i thought it would be wish we saw it on the big screen
Nov 23 2022,negative,honestly for cinemark which it is a beautiful building and beautiful service of people talking care of you behind the counter once you get to your auditorium and you sit personally the seats are very uncomfortable and the 2 other guest that i took with me also said the same thing to point that we left in the middle of the movie because i had such a headache and they kept complaining about the seats
Nov 23 2022,negative,it was a ok movie 
Nov 23 2022,positive,this wouldve been great in 2010 great 5 tuesday movie
Nov 23 2022,negative,a directionless mess of fantastical scenes mashed into a plotless movie most characters lacked any substance or character other than adam script was embarrassingly bad to boot
Nov 23 2022,positive,beyond even my expectations  highly recommend seeing it  make sure you watch past the credits
Nov 23 2022,positive,really enjoyed this one it seems to pave the way for other dc movies that have potential funny how the critics say this movie is bad yet the audience says otherwise im sure these critics are the ones that bash twitter after elons takeover take what they say with a grain of salt
Nov 23 2022,positive,enjoyed the movie a little convenient with the ending and the editing could have been better dwayne johnson  was great and the other super heroes were good casting
Nov 23 2022,positive,not terrible not great right down the middle of the road where its ok promises a better direction for the dc universe going forwardif you know you know
Nov 23 2022,negative,it had some beautiful special effects but the story and plot fell flat
Nov 23 2022,positive,great action and a great set up for whats to come
Nov 23 2022,positive,and yet another movie that the critics criticism fails to reflect the audiences experience i wonder if they actually watched the movie or are they just out of touch with audience expectations i use to respect rotten tomatoes critics ratings but lately they seem to be lacking in revelance
Nov 23 2022,positive,loved it different view of dwayne a little confused about the dc universe part
Nov 23 2022,positive,it was a little inconsistent  i dont really know the point of two characters  must all comic movies have the stereotypical goofy kid and knockoff storm  those felt wedged in to add comedy  spice that never happened  the core of the story was pretty good  but it could have been a solid 45 minutes shorter or used the time to add some depth to the characters  result  sure id like to see this cross over with the first shazaam crew
Nov 23 2022,positive,good story good action what more could you want
Nov 23 2022,positive, an entertaining movie that makes you wonder what movie the critics saw its one of those movies that you dont expect much from due to the bad reviews it isnt high on story but it is still a ton of fun
Nov 23 2022,negative,generic as they come the rock playing the rock
Nov 22 2022,positive,if youre looking for the depth of hamlet look somewhere else  if youre looking for a comic book you can open read be entertained quickly have your favorite character and then root for them then this is it   loved they brought it lesser known heroes like hawkman and dr fate and made them rock     disclaimer i would have given this just 4 stars but its obnoxious the critics have something against dc while praising marvel
Nov 22 2022,positive,amazing cgi and great ending
Nov 22 2022,neutral,greatly disappointing
Nov 22 2022,positive,awesom es muy recomendable
Nov 22 2022,positive,good story line and the graphics outstanding
Nov 22 2022,positive,the greatest action movie
Nov 22 2022,positive,best action in any comic movie
Nov 22 2022,positive,very generic super hero movie in my opinion loved watching the rock but overall the movie was not a hit
Nov 22 2022,neutral,some nice action sequences but otherwise not very interesting
Nov 22 2022,negative,hands down the worst dc movie to date fire jaume colletserra for the next one please
Nov 22 2022,positive,i went into this with very low expectations as dc has continued to disappoint over the years i was pleasantly surprised i thought after the first 30 minutes wow this is better than i thought and that was just the beginning as it kept getting better and better great movie and now excited for the future of dc
Nov 22 2022,positive,great action just some good old fashion fun
Nov 22 2022,positive,saw it last night and really enjoyed it
Nov 22 2022,negative,not that good in my opinionthere should have been bad language to make the movie bettermarvel is better than dc
Nov 22 2022,positive,it was exciting and had no filthy language in it i like his movies a lot i took my 12 year old grandson and he liked it a lot also
Nov 22 2022,positive,liked that as a hero he was not all sugar  nice
Nov 22 2022,positive,been better in captain marvel shameon rtomato  mcus agent
Nov 22 2022,positive,this movies graphics were amazing the storyline not even going to exaggerate but truely incredible all the heroes and villains in this movie are amazing they did not skip a beat in this movie with anything
Nov 22 2022,positive,one of the best movie by rock
Nov 22 2022,positive,awesome one of best portraits of a dc character since cavails superman cant wait to see the sequel
Nov 22 2022,positive,good movie a lot of action
Nov 22 2022,positive,far better than ive spected
Nov 22 2022,positive,this movie is fantastic johnson is perfect literally perfect for the roll story is amazing effects even better and the after credits scene wooooooo baybeeeee
Nov 22 2022,positive,the movie was bad ass a lot of action characters were really good fighting was good overall all a great movie
Nov 22 2022,positive,lots of action great fun watching with the bois highly recommended if you enjoy action and superhero movies
Nov 22 2022,positive,have a good plot keeps you entertained
Nov 22 2022,positive,enjoyable action movie only complaint was it was a little too long    worth the watch imho
Nov 21 2022,positive,im watching it right now and its amazing  almost to the end and i would put it right up there with the top superhero movies  this is so much fun
Nov 21 2022,positive,the action was topnotch the word building spectacular and the story well crafted would have been better if they gave atom smasher a more significant role in the plot
Nov 21 2022,positive,really amazing 
Nov 21 2022,neutral,the story was lacking and overall it was a bit boring for an action movie
Nov 21 2022,positive,balls to the wall action from beginning to end bloody marvellous
Nov 21 2022,positive,the movie was awesome dont think about the reviews as a origin movie it was good the action scenes were well done and the plot was also amazing
Nov 21 2022,negative,muddled mess of an antihero movie it tries to be a lot more than it is
Nov 21 2022,positive,it was awesome you can definitely tell he made it for the fans
Nov 21 2022,positive,loved it expecting more but i loved it
Nov 21 2022,negative,awesome effects but the whole movie felt awkward like if they had removed some parts just like how it felt with the first version of the justice league movie and it was one of the cringiest movies ive ever seen
Nov 21 2022,negative,weak storyline bad acting 2 hours of my life i will never get back
Nov 21 2022,positive,great movie the rock was a great fit for the role
Nov 21 2022,negative,predictable super hero punch lines and plot is hard to follow 
Nov 21 2022,positive,love where the dc universe is heading
Nov 21 2022,positive,not a bad movie they casted a great actor only complaint for me would it was really long however theres a surprise at the end you need to see after the credits
Nov 21 2022,positive,idk what the critics thought they were going to see  movie was great though not the best ive seen but much better than a few recent titles
Nov 21 2022,positive,strong story line semicringe direction on acting and lines trying too hard to force comedy villain ended too quickly had stronger potential truly
Nov 21 2022,positive,i enjoyed  pace of the movie  the two story lines   the action  the humor  movie effects
Nov 21 2022,positive,amazing its like marvel with john wick with the matrix combined thank you
Nov 21 2022,positive,the action is phenomenal i wish marvel would stick to this instead of all the comedy i loved everything in the movie but i do wish they either expanded on the 2 sidekick superheros or rather just not have them in the movie altogether otherwise great movie
Nov 21 2022,positive,lots of action and visual effects great superhero movie
Nov 21 2022,positive,kept my attention from start to finish
Nov 21 2022,positive,my son and i enjoyed the movie action packed and good storyline
Nov 21 2022,positive,liked everything but it seemed like it was so much fighting and not a lot of dialog but i still thought it was great
Nov 21 2022,positive,it was fun with a lot of action
Nov 21 2022,negative,oh man what should i say this is just an absolute waste of peoples time horrible to watch predictable story dumb dialogue annoying characters
Nov 21 2022,positive,loved it fully developed story great cast
Nov 21 2022,positive,was a decent movie worth seeing 
Nov 21 2022,positive,movie has a lot of action science fiction and superheros
Nov 20 2022,negative,so so painful to watch had very high hopes for this as i loved shazam but wow what a complete let down
Nov 20 2022,positive,funniest and most entertaining movie ive seen in a long time
Nov 20 2022,negative,worst super hero movie since batman vs superman and i watched the last thor movie this was just awful
Nov 20 2022,positive,great movie dwayne kills it as always
Nov 20 2022,neutral,a perfectly talented cast but the screenplay wasnt up to snuff it felt like a bunch of the best themes from various superhero movies were thrown into a blender then thrown against a wall to see what sticks the cast deserved better
Nov 20 2022,positive,i like that it was a story about sacrifice between a father and son
Nov 20 2022,negative,a bad film couldnt make it past 30 minutes cinematography photography cgi were good but the storyline is designed for preteenagers basic boring not worth any time spent on it
Nov 20 2022,positive,great movie action packed and great casting for characters loved it and cavill is back
Nov 20 2022,positive,funnyaction and easy to follow
Nov 20 2022,positive,omgthe special effects were amazing  i have never seen this side of dwayne johnsonvery believable and he was a producer
Nov 20 2022,positive,cant go wrong with dwayne johnson  lots of action as a super hero movie should have
Nov 20 2022,negative,its not so good as a standalone movie   hard to follow for people with little to no knowledge of the characters  the action lacked sufficient sound effects but was ok  nonprotagonist characters introduction was terrible  too much background music
Nov 20 2022,positive,i thought it had a lot of good action and would see it again
Nov 20 2022,positive,i think the only reason i didnt enjoy it more was because of the superhero fatigue everyone is feeling at the moment however other than that small point i still found this film to be very entertaining while still keeping to the superhero film formula the action was incredible and the visual effects were out of this world which is great to see after what marvel has been putting out lately good to see dc films beat the disney machine at something all in all i would definitely recommend going to watch this with some friends
Nov 20 2022,positive,watched it today it was great if you like action movies watch it now
Nov 20 2022,negative,terrible script  casting
Nov 20 2022,positive,is it goodhell yeah is it with a deep thought and morals heck no would i rewatch it againyes
Nov 20 2022,positive,fairly good movie for my taste some quirks cheesiness inconsistencies and logical details were missed as any other movie but overall a good watch
Nov 20 2022,positive,coool i love this dc
Nov 20 2022,neutral,hawkman was so corny
Nov 20 2022,neutral,i walked into the theater expecting a mediocre film and i walked out feeling like i received what i expected the story begins with an okay structure but by the end youre asking yourself what is even going on anymore the story has a lot of action and too much of anything isnt always good the villain at the end was weak and the film isnt a strong one overall
Nov 20 2022,positive,love everything the rock is in good sound effects and action
Nov 20 2022,positive,good movie great action hope they can film a second movie based on this one
Nov 20 2022,negative,pretty formula and nothing memorable about it decent effects
Nov 20 2022,positive,loved the action story line and characters
Nov 20 2022,positive,fish eye lens moment 
